aw_product_id,merchant_product_id,merchant_category,aw_deep_link,merchant_image_url,search_price,description,product_name,rrp_price,display_price,brand_name,size,suitable_for,colour,merchant_deep_link
3157301887,10973454,"Mens - Footwear - Boots",http://www.awin1.com/pclick.php?p=3157301887&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/51/10973451-1412960281-744677.jpg,110.00,"The burgundy Oliver Spencer Graffiti Leather Chukka Boots have a rich grain leather upper  a two-eyelet lace front and a pull tab on the heel. The mid-height  leather chukka boots are set upon a unique  rubber outsole which features a camouflage  graffiti pattern. - L.M.  Upper: Leather. Sole: Vibram Rubber.","Oliver Spencer Men's Graffiti Leather Chukka Boots - Burgundy",220.00,GBP110.00,"Oliver Spencer",9,Men,Red,http://www.allsole.com/mens-footwear-boots/oliver-spencer-men-s-graffiti-leather-chukka-boots-burgundy-9-9red/10973454.html
3089545693,10873752,"Shoes [Clothing/Women/Footwear]",http://www.awin1.com/pclick.php?p=3089545693&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/47/10873747-1395161631-983203.jpg,128.00,"Created with bold style  the BOSS Hugo Boss Women's Manela Leather Shoes have a white leather upper accentuated with subtle stitch detail. Set upon a unique 1.2 platform rubber sole  the shoes have a 4 eyelet lace up fasten and a high shine finish. K.D.    Women's Manela Leather Shoes by BOSS Hugo Boss   Leather  4 eyelets  Stitch detail  Thick platform sole  High shine finish    Heel Height: 1.2.","BOSS Hugo Boss Women's Manela Leather Shoes - White",320.00,GBP128.00,"BOSS Hugo Boss",7,Women,White,http://www.allsole.com/shoes-clothing/women/footwear/boss-hugo-boss-women-s-manela-leather-shoes-white-7-7white/10873752.html
3109942833,10928213,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3109942833&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/11/10928211-1402417139-438766.jpg,50.00,"Accentuated with stitch and punch out detail to the leather upper  the H by Hudson Men's Sheldon Leather Toe-Cap Shoes in brown boast sophisticated  masculine style. Crafted from a soft buffalo leather  they have a four eyelet lace up fastening and are finished with branding to the sole. K.D.  Upper and Lining: Leather. Sole: Manmade.","H by Hudson Men's Sheldon Leather Toe-Cap Shoes - Brown",100.00,GBP50.00,"H by Hudson",8,Men,Brown,http://www.allsole.com/mens-footwear-shoes/h-by-hudson-men-s-sheldon-leather-toe-cap-shoes-brown-8-8brown/10928213.html
3109942835,10928215,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3109942835&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/11/10928211-1402417139-438766.jpg,50.00,"Accentuated with stitch and punch out detail to the leather upper  the H by Hudson Men's Sheldon Leather Toe-Cap Shoes in brown boast sophisticated  masculine style. Crafted from a soft buffalo leather  they have a four eyelet lace up fastening and are finished with branding to the sole. K.D.  Upper and Lining: Leather. Sole: Manmade.","H by Hudson Men's Sheldon Leather Toe-Cap Shoes - Brown",100.00,GBP50.00,"H by Hudson",10,Men,Brown,http://www.allsole.com/mens-footwear-shoes/h-by-hudson-men-s-sheldon-leather-toe-cap-shoes-brown-10-10brown/10928215.html
3109942635,10928221,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3109942635&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/17/10928217-1402417139-438932.jpg,50.00,"Accentuated with stitch and punch out detail to the leather upper  the H by Hudson Men's Sheldon Leather Toe-Cap Shoes in black boast sophisticated  masculine style. Crafted from a soft buffalo leather  they have a four eyelet lace up fastening and are finished with branding to the sole. K.D.  Upper and Lining: Leather. Sole: Manmade.","H by Hudson Men's Sheldon Leather Toe-Cap Shoes - Black",100.00,GBP50.00,"H by Hudson",10,Men,Black,http://www.allsole.com/mens-footwear-shoes/h-by-hudson-men-s-sheldon-leather-toe-cap-shoes-black-10-10black/10928221.html
3109942859,10928214,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3109942859&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/11/10928211-1402417139-438766.jpg,50.00,"Accentuated with stitch and punch out detail to the leather upper  the H by Hudson Men's Sheldon Leather Toe-Cap Shoes in brown boast sophisticated  masculine style. Crafted from a soft buffalo leather  they have a four eyelet lace up fastening and are finished with branding to the sole. K.D.  Upper and Lining: Leather. Sole: Manmade.","H by Hudson Men's Sheldon Leather Toe-Cap Shoes - Brown",100.00,GBP50.00,"H by Hudson",9,Men,Brown,http://www.allsole.com/mens-footwear-shoes/h-by-hudson-men-s-sheldon-leather-toe-cap-shoes-brown-9-9brown/10928214.html
3109942727,10928220,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3109942727&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/17/10928217-1402417139-438932.jpg,50.00,"Accentuated with stitch and punch out detail to the leather upper  the H by Hudson Men's Sheldon Leather Toe-Cap Shoes in black boast sophisticated  masculine style. Crafted from a soft buffalo leather  they have a four eyelet lace up fastening and are finished with branding to the sole. K.D.  Upper and Lining: Leather. Sole: Manmade.","H by Hudson Men's Sheldon Leather Toe-Cap Shoes - Black",100.00,GBP50.00,"H by Hudson",9,Men,Black,http://www.allsole.com/mens-footwear-shoes/h-by-hudson-men-s-sheldon-leather-toe-cap-shoes-black-9-9black/10928220.html
3109942637,10928222,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3109942637&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/17/10928217-1402417139-438932.jpg,50.00,"Accentuated with stitch and punch out detail to the leather upper  the H by Hudson Men's Sheldon Leather Toe-Cap Shoes in black boast sophisticated  masculine style. Crafted from a soft buffalo leather  they have a four eyelet lace up fastening and are finished with branding to the sole. K.D.  Upper and Lining: Leather. Sole: Manmade.","H by Hudson Men's Sheldon Leather Toe-Cap Shoes - Black",100.00,GBP50.00,"H by Hudson",11,Men,Black,http://www.allsole.com/mens-footwear-shoes/h-by-hudson-men-s-sheldon-leather-toe-cap-shoes-black-11-11black/10928222.html
3053337213,10862892,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3053337213&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/90/10862890-1404834121-941924.jpg,69.00,"Boasting a soft leather upper  the men's brown Jake Leather Brogues by KG Kurt Geiger are a stylish investment for your shoe collection. Featuring traditional brogue stitch detail all over and a lace up fasten  these brogues also feature a synthetic sole with a subtle heel for added style and comfort. - E.D     KG Kurt Geiger Men's Jake Leather Brogues - Brown  Stylish investment   Traditional brogue stitch detail  Lace up fasten  Synthetic sole  Subtle heel  Soft leather upper","KG Kurt Geiger Men's Jake Leather Brogues - Brown",95.00,GBP69.00,"KG Kurt Geiger","UK 9/Eur 43",Men,Brown,http://www.allsole.com/mens-footwear-shoes/kg-kurt-geiger-men-s-jake-leather-brogues-brown-uk-9/eur-43-uk-9/eur-43-brown/10862892.html
3053337223,10862898,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3053337223&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/96/10862896-1404834121-941937.jpg,69.00,"Boasting a soft leather upper  the men's tan Jake Leather Brogues by KG Kurt Geiger are a stylish investment for your shoe collection. Featuring traditional brogue stitch detail all over and a lace up fasten  these brogues also feature a synthetic sole with a subtle heel for added style and comfort. - E.D     KG Kurt Geiger Men's Jake Leather Brogues - Tan  Stylish investment   Traditional brogue stitch detail  Lace up fasten  Synthetic sole  Subtle heel  Soft leather upper","KG Kurt Geiger Men's Jake Leather Brogues - Tan",95.00,GBP69.00,"KG Kurt Geiger","UK 9/Eur 43",Men,Tan,http://www.allsole.com/mens-footwear-shoes/kg-kurt-geiger-men-s-jake-leather-brogues-tan-uk-9/eur-43-uk-9/eur-43-tan/10862898.html
3109942781,10928194,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3109942781&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/93/10928193-1402417139-439078.jpg,50.00,"Made with a leather upper and lining  the H by Hudson Men's McLain Leather 2-Eye Formal Shoes in brown feature a two eyelet lace up fastening with an almond toe and exposed stitching. Set upon a durable rubber sole and small block heel  the shoes are finished with branding to the footbed and outer sole. K.D.  Upper and Lining: Leather. Sole: Rubber.","H by Hudson Men's McLain Leather 2-Eye Formal Shoes - Brown",100.00,GBP50.00,"H by Hudson",7,Men,Brown,http://www.allsole.com/mens-footwear-shoes/h-by-hudson-men-s-mclain-leather-2-eye-formal-shoes-brown-7-7brown/10928194.html
3109942631,10928203,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3109942631&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/99/10928199-1402417139-438584.jpg,50.00,"Made with a leather upper and lining  the H by Hudson Men's McLain Leather 2-Eye Formal Shoes in black feature a two eyelet lace up fastening with an almond toe and exposed stitching. Set upon a durable rubber sole and small block heel  the shoes are finished with branding to the footbed and outer sole. K.D.  Upper and Lining: Leather. Sole: Rubber.","H by Hudson Men's McLain Leather 2-Eye Formal Shoes - Black",100.00,GBP50.00,"H by Hudson",10,Men,Black,http://www.allsole.com/mens-footwear-shoes/h-by-hudson-men-s-mclain-leather-2-eye-formal-shoes-black-10-10black/10928203.html
3110931889,10944676,"Shoes [Clothing/Women/Footwear]",http://www.awin1.com/pclick.php?p=3110931889&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/75/10944675-1401203936-498020.jpg,95.00,"A classic silhouette for day or night  KG Kurt Geiger present the women's Bailey Leather Point Toe Court Shoes. Crafted from leather with a patent finish  the stiletto heels boast a stylish pointed toe set upon a synthetic sole. - K.N.    KG Kurt Geiger women's Bailey Leather Point Toe Court Shoes  Material: Upper: Leather. Lining and Sole: Synthetic  Patent finish  Stiletto heels  Pointed toe  Synthetic sole  Heel height: 10cm","KG Kurt Geiger Women's Bailey Leather Point Toe Court Shoes - Black",95.00,GBP95.00,"KG Kurt Geiger","UK 4/Eur 37",Women,Black,http://www.allsole.com/shoes-clothing/women/footwear/kg-kurt-geiger-women-s-bailey-leather-point-toe-court-shoes-black-uk-4/eur-37-uk-4/eur-37-black/10944676.html
3105206701,10944677,"Shoes [Clothing/Women/Footwear]",http://www.awin1.com/pclick.php?p=3105206701&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/75/10944675-1401203936-498020.jpg,95.00,"A classic silhouette for day or night  KG Kurt Geiger present the women's Bailey Leather Point Toe Court Shoes. Crafted from leather with a patent finish  the stiletto heels boast a stylish pointed toe set upon a synthetic sole. - K.N.    KG Kurt Geiger women's Bailey Leather Point Toe Court Shoes  Material: Upper: Leather. Lining and Sole: Synthetic  Patent finish  Stiletto heels  Pointed toe  Synthetic sole  Heel height: 10cm","KG Kurt Geiger Women's Bailey Leather Point Toe Court Shoes - Black",95.00,GBP95.00,"KG Kurt Geiger","UK 5/Eur 38",Women,Black,http://www.allsole.com/shoes-clothing/women/footwear/kg-kurt-geiger-women-s-bailey-leather-point-toe-court-shoes-black-uk-5/eur-38-uk-5/eur-38-black/10944677.html
3105206643,10944678,"Shoes [Clothing/Women/Footwear]",http://www.awin1.com/pclick.php?p=3105206643&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/75/10944675-1401203936-498020.jpg,95.00,"A classic silhouette for day or night  KG Kurt Geiger present the women's Bailey Leather Point Toe Court Shoes. Crafted from leather with a patent finish  the stiletto heels boast a stylish pointed toe set upon a synthetic sole. - K.N.    KG Kurt Geiger women's Bailey Leather Point Toe Court Shoes  Material: Upper: Leather. Lining and Sole: Synthetic  Patent finish  Stiletto heels  Pointed toe  Synthetic sole  Heel height: 10cm","KG Kurt Geiger Women's Bailey Leather Point Toe Court Shoes - Black",95.00,GBP95.00,"KG Kurt Geiger","UK 6/Eur 39",Women,Black,http://www.allsole.com/shoes-clothing/women/footwear/kg-kurt-geiger-women-s-bailey-leather-point-toe-court-shoes-black-uk-6/eur-39-uk-6/eur-39-black/10944678.html
3105206663,10944684,"Shoes [Clothing/Women/Footwear]",http://www.awin1.com/pclick.php?p=3105206663&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/80/10944680-1401202758-62811.jpg,69.00,"A chic and glamorous design  KG Kurt Geiger present the women's Eleri Leather Peep Toe Heeled Shoes. Crafted from soft leather  the platform courts boast elegant peep toe front and contrasting sole. - K.N.    KG Kurt Geiger women's Eleri Leather Peep Toe Heeled Shoes  Upper: Leather. Lining and Sole: Synthetic  Platform courts  Elegant peep toe front  Contrasting sole  Heel height: 12cm","KG Kurt Geiger Women's Eleri Leather Peep Toe Heeled Shoes - Nude",130.00,GBP69.00,"KG Kurt Geiger","UK 7/Eur 40",Women,Nude,http://www.allsole.com/shoes-clothing/women/footwear/kg-kurt-geiger-women-s-eleri-leather-peep-toe-heeled-shoes-nude-uk-7/eur-40-uk-7/eur-40-nude/10944684.html
3105206653,10944921,"Shoes [Clothing/Women/Footwear]",http://www.awin1.com/pclick.php?p=3105206653&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/19/10944919-1401203595-939783.jpg,29.00,"Practical and stylish  Miss KG present the women's Neptune Slipper Shoes. Boasting a high shine patent upper  the androgynous slip on shoes feature a curved vamp set upon a 2.5cm heel and synthetic sole. - K.N.    Miss KG women's Neptune Slipper Shoes  Upper  Lining and Sole: Synthetic  High shine patent upper  Androgynous  Curved vamp  Heel height: 2.5cm","Miss KG Women's Neptune Slipper Shoes - Black",70.00,GBP29.00,"Miss KG",5,Women,Black,http://www.allsole.com/shoes-clothing/women/footwear/miss-kg-women-s-neptune-slipper-shoes-black-5-5black/10944921.html
3105206697,10944922,"Shoes [Clothing/Women/Footwear]",http://www.awin1.com/pclick.php?p=3105206697&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/19/10944919-1401203595-939783.jpg,29.00,"Practical and stylish  Miss KG present the women's Neptune Slipper Shoes. Boasting a high shine patent upper  the androgynous slip on shoes feature a curved vamp set upon a 2.5cm heel and synthetic sole. - K.N.    Miss KG women's Neptune Slipper Shoes  Upper  Lining and Sole: Synthetic  High shine patent upper  Androgynous  Curved vamp  Heel height: 2.5cm","Miss KG Women's Neptune Slipper Shoes - Black",70.00,GBP29.00,"Miss KG",6,Women,Black,http://www.allsole.com/shoes-clothing/women/footwear/miss-kg-women-s-neptune-slipper-shoes-black-6-6black/10944922.html
3109942755,10928201,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3109942755&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/99/10928199-1402417139-438584.jpg,50.00,"Made with a leather upper and lining  the H by Hudson Men's McLain Leather 2-Eye Formal Shoes in black feature a two eyelet lace up fastening with an almond toe and exposed stitching. Set upon a durable rubber sole and small block heel  the shoes are finished with branding to the footbed and outer sole. K.D.  Upper and Lining: Leather. Sole: Rubber.","H by Hudson Men's McLain Leather 2-Eye Formal Shoes - Black",100.00,GBP50.00,"H by Hudson",8,Men,Black,http://www.allsole.com/mens-footwear-shoes/h-by-hudson-men-s-mclain-leather-2-eye-formal-shoes-black-8-8black/10928201.html
3160910435,10942623,"Shoes [Clothing/Women/Footwear]",http://www.awin1.com/pclick.php?p=3160910435&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/18/10942618-1412704202-919549.jpg,46.00,"The women's Senso Ava II Plaid Skater Shoes have a woven fabric upper that's adorned with a grey  black and white plaid pattern. Featuring a leather trim around the opening and down the heel counter  the slip-on shoes have elasticated side panels and a thick  white rubber sole. - L.M.  Upper: Fabric. Heel Trim: Leather. Sole: Rubber.","Senso Women's Ava II Plaid Skater Shoes - Soot",115.00,GBP46.00,Senso,"UK 7",Women,Soot,http://www.allsole.com/shoes-clothing/women/footwear/senso-women-s-ava-ii-plaid-skater-shoes-soot-7-uk-7soot/10942623.html
3109942829,10928196,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3109942829&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/93/10928193-1402417139-439078.jpg,50.00,"Made with a leather upper and lining  the H by Hudson Men's McLain Leather 2-Eye Formal Shoes in brown feature a two eyelet lace up fastening with an almond toe and exposed stitching. Set upon a durable rubber sole and small block heel  the shoes are finished with branding to the footbed and outer sole. K.D.  Upper and Lining: Leather. Sole: Rubber.","H by Hudson Men's McLain Leather 2-Eye Formal Shoes - Brown",100.00,GBP50.00,"H by Hudson",9,Men,Brown,http://www.allsole.com/mens-footwear-shoes/h-by-hudson-men-s-mclain-leather-2-eye-formal-shoes-brown-9-9brown/10928196.html
3109942853,10928195,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3109942853&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/93/10928193-1402417139-439078.jpg,50.00,"Made with a leather upper and lining  the H by Hudson Men's McLain Leather 2-Eye Formal Shoes in brown feature a two eyelet lace up fastening with an almond toe and exposed stitching. Set upon a durable rubber sole and small block heel  the shoes are finished with branding to the footbed and outer sole. K.D.  Upper and Lining: Leather. Sole: Rubber.","H by Hudson Men's McLain Leather 2-Eye Formal Shoes - Brown",100.00,GBP50.00,"H by Hudson",8,Men,Brown,http://www.allsole.com/mens-footwear-shoes/h-by-hudson-men-s-mclain-leather-2-eye-formal-shoes-brown-8-8brown/10928195.html
3109942855,10928197,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3109942855&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/93/10928193-1402417139-439078.jpg,50.00,"Made with a leather upper and lining  the H by Hudson Men's McLain Leather 2-Eye Formal Shoes in brown feature a two eyelet lace up fastening with an almond toe and exposed stitching. Set upon a durable rubber sole and small block heel  the shoes are finished with branding to the footbed and outer sole. K.D.  Upper and Lining: Leather. Sole: Rubber.","H by Hudson Men's McLain Leather 2-Eye Formal Shoes - Brown",100.00,GBP50.00,"H by Hudson",10,Men,Brown,http://www.allsole.com/mens-footwear-shoes/h-by-hudson-men-s-mclain-leather-2-eye-formal-shoes-brown-10-10brown/10928197.html
3109942685,10928202,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3109942685&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/99/10928199-1402417139-438584.jpg,50.00,"Made with a leather upper and lining  the H by Hudson Men's McLain Leather 2-Eye Formal Shoes in black feature a two eyelet lace up fastening with an almond toe and exposed stitching. Set upon a durable rubber sole and small block heel  the shoes are finished with branding to the footbed and outer sole. K.D.  Upper and Lining: Leather. Sole: Rubber.","H by Hudson Men's McLain Leather 2-Eye Formal Shoes - Black",100.00,GBP50.00,"H by Hudson",9,Men,Black,http://www.allsole.com/mens-footwear-shoes/h-by-hudson-men-s-mclain-leather-2-eye-formal-shoes-black-9-9black/10928202.html
3109942831,10928198,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3109942831&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/93/10928193-1402417139-439078.jpg,50.00,"Made with a leather upper and lining  the H by Hudson Men's McLain Leather 2-Eye Formal Shoes in brown feature a two eyelet lace up fastening with an almond toe and exposed stitching. Set upon a durable rubber sole and small block heel  the shoes are finished with branding to the footbed and outer sole. K.D.  Upper and Lining: Leather. Sole: Rubber.","H by Hudson Men's McLain Leather 2-Eye Formal Shoes - Brown",100.00,GBP50.00,"H by Hudson",11,Men,Brown,http://www.allsole.com/mens-footwear-shoes/h-by-hudson-men-s-mclain-leather-2-eye-formal-shoes-brown-11-11brown/10928198.html
3153082843,10991804,"Mens - Footwear - Trainers",http://www.awin1.com/pclick.php?p=3153082843&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/03/10991803-1413282220-779105.jpg,115.00,"Cruyff Pelota white trainers with a leather upper and patent leather detail around the toe and heel. The trainers feature a subtle cube print on the sides along with a metal brand tab. Set on a minimal tonal rubber outsole  the trainers are finished with branded gold heel and tongue detail label and a gold metal lace lock with embossed detail. - A.D.  Upper: Leather/Patent. Sole: Rubber.","Cruyff Men's Pelota Trainers - White",115.00,GBP115.00,Cruyff,"EU 41/UK 7",Men,White,http://www.allsole.com/mens-footwear-trainers/cruyff-men-s-pelota-trainers-white-eu-41/uk-7-eu-41/uk-7-white/10991804.html
3113969811,10875890,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3113969811&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/87/10875887-1403712637-798519.jpg,125.00,"The Hugo Men's Evennio Patent Leather Shoes in black boast a genuine leather construction with a high shine finish. Set upon a small block heel  they feature 3 eyelets and contrast laces in addition to a narrow rounded toe. K.D.    Men's Evennio Patent Leather Shoes by Hugo  Genuine leather  High shine finish  Small black heel  3 eyelets  Contrast laces","HUGO Men's Evennio Patent Leather Shoes - Black",250.00,GBP125.00,HUGO,9,Men,Black,http://www.allsole.com/mens-footwear-shoes/hugo-men-s-evennio-patent-leather-shoes-black-9-9black/10875890.html
3113969819,10875889,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3113969819&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/87/10875887-1403712637-798519.jpg,125.00,"The Hugo Men's Evennio Patent Leather Shoes in black boast a genuine leather construction with a high shine finish. Set upon a small block heel  they feature 3 eyelets and contrast laces in addition to a narrow rounded toe. K.D.    Men's Evennio Patent Leather Shoes by Hugo  Genuine leather  High shine finish  Small black heel  3 eyelets  Contrast laces","HUGO Men's Evennio Patent Leather Shoes - Black",250.00,GBP125.00,HUGO,8,Men,Black,http://www.allsole.com/mens-footwear-shoes/hugo-men-s-evennio-patent-leather-shoes-black-8-8black/10875889.html
3113969813,10875888,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3113969813&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/87/10875887-1403712637-798519.jpg,125.00,"The Hugo Men's Evennio Patent Leather Shoes in black boast a genuine leather construction with a high shine finish. Set upon a small block heel  they feature 3 eyelets and contrast laces in addition to a narrow rounded toe. K.D.    Men's Evennio Patent Leather Shoes by Hugo  Genuine leather  High shine finish  Small black heel  3 eyelets  Contrast laces","HUGO Men's Evennio Patent Leather Shoes - Black",250.00,GBP125.00,HUGO,7,Men,Black,http://www.allsole.com/mens-footwear-shoes/hugo-men-s-evennio-patent-leather-shoes-black-7-7black/10875888.html
3162813039,10943535,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3162813039&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/34/10943534-1415207541-342654.jpg,100.00,"BOSS Hugo Boss Casiot Shoes in brown suede with a rounded toe and six-hole lace up closure. The shoes feature a full leather lining and a rubber outsole with tread for additional grip. Finished with an embossed BOSS logo on the heel and tonal stitched detail. - A.D.  Upper: 100% Calfskin Suede. Sole: Rubber.","BOSS Hugo Boss Men's Casiot Suede Shoes - Medium Brown",199.00,GBP100.00,"BOSS Hugo Boss",7,Men,"Medium Brown",http://www.allsole.com/mens-footwear-shoes/boss-hugo-boss-men-s-casiot-suede-shoes-medium-brown-7-7medium-brown/10943535.html
3136070007,10921018,"Mens - Footwear - Trainers",http://www.awin1.com/pclick.php?p=3136070007&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/14/10921014-1411055136-316118.jpg,135.00,"Paul Smith Shoes Vestri Trainers in white canvas with contrast grey suede around the toe cap and heel hood. The Paul Smith trainers also feature a vulcanised white rubber sole  different coloured metal eyelets and stitched detail around the front. Finished with gum rubber 'Paul' and 'Smith' tab on each heel and branded tongue label. - A.D.  Upper: Canvas/Suede  Sole: Rubber.","Paul Smith Shoes Men's Vestri Vulcanised Canvas Trainers - White Mono Lux",135.00,GBP135.00,"Paul Smith Shoes",10,Men,"White Mono Lux",http://www.allsole.com/mens-footwear-trainers/paul-smith-shoes-men-s-vestri-vulcanised-canvas-trainers-white-mono-lux-10-10white-mono-lux/10921018.html
3085026847,10878208,"Mens - Footwear - Trainers",http://www.awin1.com/pclick.php?p=3085026847&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/07/10878207-1393611255-638693.jpg,45.00,"With a casual style  the Sweeney London Men's Alma Canvas Trainers in navy and beige boast an upper crafted from canvas and leather  set upon a durable rubber sole and with six metal eyelets. Accentuated with punched out detail to the toe cap and hand stitched detail  they feature a vulcanised construction and branded sole. K.D.  Upper: Canvas/Suede. Lining: Textile. Sole: Rubber.","Sweeney London Men's Alma Canvas Trainers - Navy/Beige",89.00,GBP45.00,"Sweeney London",7,Men,Navy/Beige,http://www.allsole.com/mens-footwear-trainers/sweeney-london-men-s-alma-canvas-trainers-navy/beige-7-7navy/beige/10878208.html
3118544047,10920691,"Shoes [Clothing/Women/Footwear]",http://www.awin1.com/pclick.php?p=3118544047&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/89/10920689-1402072895-320471.jpg,275.00,"Made in Italy  the Paul Smith Shoes Men's Berty Leather Shoes in nero black boast a real leather construction with brogue punch out detail and a 6 eyelet lace up fastening. Set upon a small block heel  the shoes feature an almond toe and an engraved 'PS' signature on outer heel. K.D.  Genuine Leather.","Paul Smith Shoes Men's Berty Leather Shoes - Nero",275.00,GBP275.00,"Paul Smith Shoes",8,Men,Nero,http://www.allsole.com/shoes-clothing/women/footwear/paul-smith-shoes-men-s-berty-leather-shoes-nero-8-8nero/10920691.html
3118544049,10920693,"Shoes [Clothing/Women/Footwear]",http://www.awin1.com/pclick.php?p=3118544049&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/89/10920689-1402072895-320471.jpg,275.00,"Made in Italy  the Paul Smith Shoes Men's Berty Leather Shoes in nero black boast a real leather construction with brogue punch out detail and a 6 eyelet lace up fastening. Set upon a small block heel  the shoes feature an almond toe and an engraved 'PS' signature on outer heel. K.D.  Genuine Leather.","Paul Smith Shoes Men's Berty Leather Shoes - Nero",275.00,GBP275.00,"Paul Smith Shoes",10,Men,Nero,http://www.allsole.com/shoes-clothing/women/footwear/paul-smith-shoes-men-s-berty-leather-shoes-nero-10-10nero/10920693.html
3118544175,10920694,"Shoes [Clothing/Women/Footwear]",http://www.awin1.com/pclick.php?p=3118544175&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/89/10920689-1402072895-320471.jpg,275.00,"Made in Italy  the Paul Smith Shoes Men's Berty Leather Shoes in nero black boast a real leather construction with brogue punch out detail and a 6 eyelet lace up fastening. Set upon a small block heel  the shoes feature an almond toe and an engraved 'PS' signature on outer heel. K.D.  Genuine Leather.","Paul Smith Shoes Men's Berty Leather Shoes - Nero",275.00,GBP275.00,"Paul Smith Shoes",11,Men,Nero,http://www.allsole.com/shoes-clothing/women/footwear/paul-smith-shoes-men-s-berty-leather-shoes-nero-11-11nero/10920694.html
3165952483,10945011,"Mens - Footwear - Shoes",http://www.awin1.com/pclick.php?p=3165952483&a=166012&m=3660,http://s4.thcdn.com/productimg/0/130/130/06/10945006-1413908660-573710.jpg,40.00,"The black House of Hounds Miller Croc Effect Leather Shoes have a polished leather upper with a contrasting croc-effect panel. Featuring an almond toe and a five-eyelet lace-up front  the formal shoes are set upon a durable synthetic sole. - L.M.  Upper: Leather. Sole: Synthetic.","House of Hounds Men's Miller Croc Effect Leather Shoes - Black",80.00,GBP40.00,"House of Hounds",11,Men,Black,http://www.allsole.com/mens-footwear-shoes/house-of-hounds-men-s-miller-croc-effect-leather-shoes-black-11-11black/10945011.html
