product_id,image_url,price,deeplink,product_name,brand,Colour,Full_merchant_price,description
20102,http://images.repertoirefashion.co.uk/images/products/medium/1409584687-39253600.jpg,105.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Armani+Jeans+Bag%2C+Black+Medium+Shoulder+Bag&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/armani-jeans-bag-black-medium-shoulder-bag-p20102,"Armani Jeans Bag, Black Medium Shoulder Bag","Armani Jeans",Black,105.00,"Men's Armani Jeans Bag, Black Medium Shoulder Bag from iconic Italian designer, Armani Jeans. This men's bag features a branded, adjustable shoulder strap, leather strip detailing down the centre of the bag and a zip fastening. It also features the signature Armani Jeans logo and eagle printed all over bag, as well as internal pockets. Wear this bag with a classic white Sunspel t-shirt and a pair of Hugo Boss Orange jeans for a classic, casual style."
20112,http://images.repertoirefashion.co.uk/images/products/medium/1409584682-94224000.jpg,95.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Armani+Jeans+Black+Italian+Flag+Cracked+Belt+&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/belts-c58/armani-jeans-black-italian-flag-cracked-belt-p20112,"Armani Jeans Black Italian Flag Cracked Belt","Armani Jeans",Black,95.00,"Men's belt from Armani Jeans. Armani Jeans Black Italian Flag Cracked Belt is an essential for your wardrobe. This black belt is made from 100% leather with a vintage-look with it's worn effect look on the buckle. The belt has a cracked effect and Italian flag belt loops featuring a metal 'AJ' logo. For an Italian style, wear with a pair of Armani Jeans, a Poggianti shirt and Oliver Sweeney shoes for a smart style."
20113,http://images.repertoirefashion.co.uk/images/products/medium/1409584684-11411500.jpg,95.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Armani+Jeans+Brown+Italian+Flag+Cracked+Belt+&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/belts-c58/armani-jeans-brown-italian-flag-cracked-belt-p20113,"Armani Jeans Brown Italian Flag Cracked Belt","Armani Jeans",Brown,95.00,"Men's belt from Armani Jeans. Armani Jeans Brown Italian Flag Cracked Belt is an essential for your wardrobe. This brown belt is made from 100% leather with a vintage-look with it's worn effect look on the buckle. The belt has a cracked effect and Italian flag belt loops featuring a metal 'AJ' logo. Style it with a pair of Hugo Boss Black jeans, a Vivienne Westwood shirt and Grenson shoes for a sophisticated evening look."
20114,http://images.repertoirefashion.co.uk/images/products/medium/1409584778-21666700.jpg,89.95,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Armani+Jeans+Belt%2C+Tan+Leather+%27Made+in+Italy%27+Buckle+Belt&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/armani-jeans-belt-tan-leather-made-in-italy-buckle-belt-p20114,"Armani Jeans Belt, Tan Leather 'Made in Italy' Buckle Belt","Armani Jeans",Tan,89.95,"Men's Armani Jeans Belt, Tan Leather 'Made in Italy' Buckle Belt from Italian designer, Armani. This men's belt features a worn leather effect, an Armani Jeans branded belt buckle and the signature Giorgio Armani eagle. Wear this Armani Jeans belt with a pair of Nudie Jeans for a sophisticated denim look."
20115,http://images.repertoirefashion.co.uk/images/products/medium/1409584774-38876600.jpg,95.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Armani+Jeans+Belt%2C+Brown+Leather+Repeat+Logo+One+Size+Belt&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/armani-jeans-belt-brown-leather-repeat-logo-one-size-belt-p20115,"Armani Jeans Belt, Brown Leather Repeat Logo One Size Belt","Armani Jeans",Brown,95.00,"Men's Armani Jeans Belt, Brown Leather Repeat Logo One SizeBelt from Italian designer, Armani. This men's belt features a buckle fastening, Italian flag detailing on the buckles pin and the signature Armani Jeans logo stamped all over the belt. Wear this Armani Jeans belt with a pair of our Hugo Boss Jeans for a sophisticated denim style."
20118,http://images.repertoirefashion.co.uk/images/products/medium/1409584583-32767900.jpg,95.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Armani+Jeans+Black+Wallet%2C+All+Over+Logo+ID+Wallet+&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/wallets-c71/armani-jeans-black-wallet-all-over-logo-id-wallet-p20118,"Armani Jeans Black Wallet, All Over Logo ID Wallet","Armani Jeans",Black,95.00,"Armani Jeans Black Wallet, All Over Logo ID Wallet from the new season collection. This leather-look wallet is a real fashion must-have. This black wallet features four card slots, a button coin holder and an ID flap over the card slots. Detailed with Armani Jeans print throughout the wallet and 'AJ Armani Jeans' embossed on the interior. This stylish faux leather wallet is a perfect gift for a man, slip it into a Belstaff jacket with a Vivienne Westwood shirt and Hugo Boss Black jeans for a sophisticated look."
20119,http://images.repertoirefashion.co.uk/images/products/medium/1409584680-84749300.jpg,85.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Armani+Jeans+Black+Billfold+Wallet+&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/armani-jeans-black-billfold-wallet-p20119,"Armani Jeans Black Billfold Wallet","Armani Jeans",Black,85.00,"Men's wallet from Italian designer, Armani Jeans, Black Billfold Wallet is an essential accessory for your wardrobe. This black wallet features eight card slots and a note compartment and is detailed with signature Armani print throughout. The 'AJ and Armani Jeans' logo is embossed on the interior, which completes this stylish wallet. Treat yourself to this billfold, wear it with a Hugo Boss Black shirt, Nudie Jeans and a Barbour jacket."
20120,http://images.repertoirefashion.co.uk/images/products/medium/1409584685-29009100.jpg,79.95,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Armani+Jeans+Black+Zip+Around+Logo+Wallet&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/armani-jeans-black-zip-around-logo-wallet-p20120,"Armani Jeans Black Zip Around Logo Wallet","Armani Jeans",Black,79.95,"Men's wallet from Italian designer, Armani Jeans. Armani Jeans Black Zip Around Logo Wallet is an essential accessory for your wardrobe. This black wallet features four card holder slots on the outside and zip around fastening. All-over signature Armani print with a lined interior and key ring. Wear a Hugo Boss Black jumper with Nudie Jeans and slip this wallet into a Barbour jacket to complete your style."
20153,http://images.repertoirefashion.co.uk/images/products/medium/1409584601-16206800.jpg,59.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Hugo+Boss+Black+Bow+Tie%2C+Navy+Blue+Plain+Silk+Bow+Tie+&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/ties-c66/hugo-boss-black-bow-tie-navy-blue-plain-silk-bow-tie-p20153,"Hugo Boss Black Bow Tie, Navy Blue Plain Silk Bow Tie","Hugo Boss Black","Blue > Navy",59.00,"Men's bow tie from Hugo Boss Black classic range. Hugo Boss Black Bow Tie, Navy Blue Plain Silk Bow Tie is an essential piece for your wardrobe. Made from pure silk this plain navy tie features a stylishly double-layered bow, with an adjustable hook clasp for a perfect fit. Wear it with a Vivienne Westwood shirt, 7 For All Mankind jeans and Jeffery West shoes for formal event."
20154,http://images.repertoirefashion.co.uk/images/products/medium/1409584591-01479800.jpg,59.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Hugo+Boss+Black+Bow+Tie%2C+Black+Micro+Dot+Silk+Bow+Tie&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/hugo-boss-black-bow-tie-black-micro-dot-silk-bow-tie-p20154,"Hugo Boss Black Bow Tie, Black Micro Dot Silk Bow Tie","Hugo Boss Black",Black,59.00,"Men's bow tie from Hugo Boss Black classic range. Hugo Boss Black Bow Tie, Black Micro Dot Silk Bow Tie is an essential piece for your wardrobe. Featuring a double-layered style with an all-over micro dot pattern, this pure silk bow tie is ideal for adding to any formal outfit. Wear it with a Poggianti shirt, smart trousers and Oliver Sweeney shoes for a sophisticated look."
20155,http://images.repertoirefashion.co.uk/images/products/medium/1409584592-39033900.jpg,59.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Hugo+Boss+Black+Bow+Tie%2C+Purple+Micro+Dot+Silk+Bow+Tie+&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/ties-c66/hugo-boss-black-bow-tie-purple-micro-dot-silk-bow-tie-p20155,"Hugo Boss Black Bow Tie, Purple Micro Dot Silk Bow Tie","Hugo Boss Black",Purple,59.00,"Men's bow tie from Hugo Boss Black classic range. Hugo Boss Black Bow Tie, Purple Micro Dot Silk Bow Tie is an essential piece for your wardrobe. Featuring a double-layered style with an all-over micro dot pattern. Add a touch of colour to your formal outfit, wear it with a Poggianti shirt, smart trousers and Grenson shoes for a sophisticated style."
20156,http://images.repertoirefashion.co.uk/images/products/medium/1409584772-56546400.jpg,59.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Hugo+Boss+Black+Bow+Tie%2C+Black+Textured+Silk+Bow+Tie+&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/ties-c66/hugo-boss-black-bow-tie-black-textured-silk-bow-tie-p20156,"Hugo Boss Black Bow Tie, Black Textured Silk Bow Tie","Hugo Boss Black",Black,59.00,"Men's bow tie from Hugo Boss Black classic range. Hugo Boss Black Bow Tie, Black Textured Silk Bow Tie is an essential piece for your formal wardrobe. Made from pure silk this black bow tie features an all-over diamond textured pattern. Wear with a Poggianti shirt, smart trousers and Jeffery West shoes for a stylish formal event."
20157,http://images.repertoirefashion.co.uk/images/products/medium/1409584775-68076700.jpg,59.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Hugo+Boss+Black+Bow+Tie%2C+Blue+Textured+Silk+Bow+Tie+&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/ties-c66/hugo-boss-black-bow-tie-blue-textured-silk-bow-tie-p20157,"Hugo Boss Black Bow Tie, Blue Textured Silk Bow Tie","Hugo Boss Black",Blue,59.00,"Men's bow tie from Hugo Boss Black classic range. Hugo Boss Black Bow Tie, Blue Textured Silk Bow Tie is an essential piece for your formal wardrobe. Made from pure silk this blue bow tie features an all-over diamond textured pattern. Wear with a Vivienne Westwood shirt, smart trousers and Grenson shoes for a stylish formal event."
20158,http://images.repertoirefashion.co.uk/images/products/medium/1409584776-99411500.jpg,59.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Hugo+Boss+Black+Bow+Tie%2C+Fuschia+Textured+Silk+Bow+Tie&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/ties-c66/hugo-boss-black-bow-tie-fuschia-textured-silk-bow-tie-p20158,"Hugo Boss Black Bow Tie, Fuschia Textured Silk Bow Tie","Hugo Boss Black",Pink,59.00,"Men's bow tie from Hugo Boss Black classic range. Hugo Boss Black Bow Tie, Fuschia Textured Silk Bow Tie is an essential piece for your formal weardrobe. Made from pure silk this fuschia pink bow tie features an all-over diamond textured pattern. Add a pop of colour to a plain Vivienne Westwood shirt and Armani Jeans for an effortlessly stylish evening look."
20159,http://images.repertoirefashion.co.uk/images/products/medium/1409584593-19506400.jpg,35.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Hugo+Boss+Black+Accessories%2C+Grey+Paisley+Silk+Pocket+Square+&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/scarves-c63/hugo-boss-black-accessories-grey-paisley-silk-pocket-square-p20159,"Hugo Boss Black Accessories, Grey Paisley Silk Pocket Square","Hugo Boss Black",Grey,35.00,"Men's pocket square from Hugo Boss Black. Hugo Boss Black Accessories, Grey Paisley Silk Pocket Square is an essential for your formal-wear wardrobe. This pure silk grey pocket square features a purple and blue paisley print with a contrasting black border. Add to any smart outfit for a sophisticated touch, we recommend tucking into a Holland Esquire jacket with a pair of Armani Jeans and Jeffery West shoes."
20160,http://images.repertoirefashion.co.uk/images/products/medium/1409584594-35198000.jpg,35.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Hugo+Boss+Black+Accessories%2C+Purple+Paisley+Silk+Pocket+Square+&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/scarves-c63/hugo-boss-black-accessories-purple-paisley-silk-pocket-square-p20160,"Hugo Boss Black Accessories, Purple Paisley Silk Pocket Square","Hugo Boss Black",Purple,35.00,"Men's pocket square from Hugo Boss Black. Hugo Boss Black Accessories, Purple Paisley Silk Pocket Square is an essential for your formal-wear wardrobe. This pure silk purple pocket square features a purple and blue paisley print with a contrasting purple border. Add to any smart outfit for a sophisticated touch, we recommend tucking into a Holland Esquire jacket with a pair of smart Hugo Boss Black jeans and Grenson shoes."
20162,http://images.repertoirefashion.co.uk/images/products/medium/1409584590-07813300.jpg,59.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Hugo+Boss+Black+Tie%2C+Navy+Blue+Plain+Silk+Tie+&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/ties-c66/hugo-boss-black-tie-navy-blue-plain-silk-tie-p20162,"Hugo Boss Black Tie, Navy Blue Plain Silk Tie","Hugo Boss Black","Blue > Navy",59.00,"Men's tie from Hugo Boss Classic range. Hugo Boss Black Tie, Navy Blue Plain Silk Tie is an essential for your wardrobe. Plain navy tie is made from pure silk, add this classic tie to your formal wardrobe this season. Style it with a Poggianti shirt, Vivienne Westwood trousers and Jeffery West shoes for a smart sophisticated look."
20164,http://images.repertoirefashion.co.uk/images/products/medium/1409584596-46727100.jpg,59.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Hugo+Boss+Black+Tie%2C+Black+Tonal+Paisley+Silk+Tie+&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/ties-c66/hugo-boss-black-tie-black-tonal-paisley-silk-tie-p20164,"Hugo Boss Black Tie, Black Tonal Paisley Silk Tie","Hugo Boss Black",Black,59.00,"Men's tie from Hugo Boss Classic range. Hugo Boss Black Tie, Black Tonal Paisley Silk Tie is an essential for your work-wear wardrobe. This pure silk black tie features an all-over tonal paisley print. Style it with a plain Vivienne Westwood shirt, smart trousers and Oliver Sweeney shoes for a smart sophisticated look."
20171,http://images.repertoirefashion.co.uk/images/products/medium/1409584578-26454700.jpg,65.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Hugo+Boss+Orange+Belt%2C+Brown+Grained+Leather+%27Jeppo%27+Belt+&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/hugo-boss-orange-belt-brown-grained-leather-jeppo-belt-p20171,"Hugo Boss Orange Belt, Brown Grained Leather 'Jeppo' Belt","Hugo Boss Orange",Brown,65.00,"Men's belt from Hugo Boss Orange. Hugo Boss Orange Belt, Brown Grained Leather 'Jeppo' Belt is a must-have piece for your wardrobe. This high-quality brown belt is made from 100% cow skin and has a subtle vintage look with a brushed silver metal pin buckle. Detailed with two belt loops; one with an embossed Hugo Boss logo and one brushed silver. Style this brown Jeppo belt with everything in your wardrobe for this season, ideal for wearing with your favourite jeans. Wear it with a pair of 7 For All Mankind jeans, a Fred Perry polo shirt and Grenson shoes for a smart-casual look."
20259,http://images.repertoirefashion.co.uk/images/products/medium/1409584981-63841900.jpg,9.95,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Hugo+Boss+Black+Socks%2C+Blue+Micro+Stripe+Socks+&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/hugo-boss-black-socks-blue-micro-stripe-socks-p20259,"Hugo Boss Black Socks, Blue Micro Stripe Socks","Hugo Boss Black",Blue,9.95,"Men's socks from Hugo Boss Black. Hugo Boss Black Socks, Blue Micro Stripe socks are perfect for adding a touch of class to your look. Made from a cotton-blend, these socks feature a blue and grey micro striped pattern and the signature logo is embroidered at the cuffs. Wear with a Vivienne Westwood shirt with Armani Jeans and Oliver Sweeney shoes for a smart evening style."
20261,http://images.repertoirefashion.co.uk/images/products/medium/1409584770-59384000.jpg,15.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Hugo+Boss+Black+Socks%2C+Grey+And+Purple+Two+Pack+Socks+With+Stripes+&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/hugo-boss-black-socks-grey-and-purple-two-pack-socks-with-stripes-p20261,"Hugo Boss Black Socks, Grey And Purple Two Pack Socks With Stripes","Hugo Boss Black","Grey > Purple",15.00,"Men's socks from Hugo Boss Black. Hugo Boss Socks, Grey And Purple Two Pack Socks With Stripes are perfect for for adding a touch of class to your look. This two packs of socks includes one pair of grey and purple horizontal striped socks and one pair of plain grey with Hugo Boss embroidered on the cuffs. Made from a cotton-blend, these socks have a reinforced heel for comfort. Wear with a Poggianti shirt, Armani Jeans and Jeffery West shoes for a smart office style."
20294,http://images.repertoirefashion.co.uk/images/products/medium/1409584889-17706300.jpg,105.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Stone+Island+Hat%2C+Ink+Blue+Ribbed+Cotton+Beanie&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/stone-island-hat-ink-blue-ribbed-cotton-beanie-p20294,"Stone Island Hat, Ink Blue Ribbed Cotton Beanie","Stone Island",Blue,105.00,"Men's hat from Stone Island accessories collection. Stone Island Hat, Ink Blue Ribbed Cotton Beanie has a double-layered turn-up edge, a perfect accessory to keep you warm. This ink blue cotton stretch beanie has an all-over chunky ribbed pattern and features the signature badge patch on the front. Wear with an Armani Jeans jumper with 7 For All Mankind jeans and Hugo Boss Green trainers for a casual style."
20308,http://images.repertoirefashion.co.uk/images/products/medium/1409584949-85841000.jpg,99.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Stone+Island+Hat%2C+Blue+Contrast+Ribbed+Wool+Knitted+Beanie+&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/hats-c70/stone-island-hat-blue-contrast-ribbed-wool-knitted-beanie-p20308,"Stone Island Hat, Blue Contrast Ribbed Wool Knitted Beanie","Stone Island",Blue,99.00,"Men's hatfrom the currentStone Islandaccessories collection. Stone Island Hat, Blue Contrast Ribbed Wool Knitted Beanie is a perfect piece, both stylish and comfortable. This blue ribbed beanie made from 100% Wool has a contrasting turn-up edge. With an all-over chunky rib pattern and finished with the Stone Island brand Wind Rose patch at the front. Wear it skiing or team it with a pair ofHugo Boss Blackjeans with aBarbourjumper for a casual weekend look."
20328,http://images.repertoirefashion.co.uk/images/products/medium/1409584748-75139800.jpg,43.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=American+Vintage+Navy+And+Mustard+Giraffe+Print+Scarf&wgtarget=http://www.repertoirefashion.co.uk/designer-womenswear-c22/accessories-c23/american-vintage-navy-and-mustard-giraffe-print-scarf-p20328,"American Vintage Navy And Mustard Giraffe Print Scarf","American Vintage","Yellow > Navy",43.00,"Women's scarf from French label, American Vintage. American Vintage Navy And Mustard Giraffe Print Scarf is a great way to add print to your look. This long scarf with a navy and mustard giraffe print will look perfect over a plain jumper with Armani Jeans and ASH wedge trainers for a casual style."
20329,http://images.repertoirefashion.co.uk/images/products/medium/1409584710-33647700.jpg,43.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=American+Vintage+Blue+And+Black+Zebra+Print+Scarf&wgtarget=http://www.repertoirefashion.co.uk/designer-womenswear-c22/accessories-c23/american-vintage-blue-and-black-zebra-print-scarf-p20329,"American Vintage Blue And Black Zebra Print Scarf","American Vintage","Black > Blue",43.00,"Women's scarf from French label, American Vintage. American Vintage Blue And Black Zebra Print Scarf is a great way to add print to your look. This long scarf with a a blue and black zebra print will look perfect over an Armani Jeans jumper with Hudson jeans and ASH trainers for cool casual style."
20330,http://images.repertoirefashion.co.uk/images/products/medium/1409584711-51854300.jpg,43.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=American+Vintage+Black+And+White+Abstract+Print+Scarf+&wgtarget=http://www.repertoirefashion.co.uk/designer-womenswear-c22/accessories-c23/american-vintage-black-and-white-abstract-print-scarf-p20330,"American Vintage Black And White Abstract Print Scarf","American Vintage","Black > Blue",43.00,"Women's scarf from French label, American Vintage. American Vintage Blue And White Abstract Print Scarf is a must-have staple. This black and white scarf has an abstract print, which is a great way to liven up a plain top. Wear yours with a Day Birger et Mikkelsen top with Armani Jeans and a Vivienne Westwood handbag for a sophisticated look."
20331,http://images.repertoirefashion.co.uk/images/products/medium/1409584712-85898500.jpg,43.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=American+Vintage+Black+And+White+Checked+Scarf&wgtarget=http://www.repertoirefashion.co.uk/designer-womenswear-c22/accessories-c23/american-vintage-black-and-white-checked-scarf-p20331,"American Vintage Black And White Checked Scarf","American Vintage","Black > White",43.00,"Women's scarf from French label, American Vintage. American Vintage Black And White Checked Scarf is a must-have for staple piece. This long scarf with a black and white checked print, which will look perfect teamed with Armani Jeans and a Barbour jacket for a smart-casual look."
20343,http://images.repertoirefashion.co.uk/images/products/medium/1409584985-94802700.jpg,9.95,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Hugo+Boss+Black+Plain+Socks%2C+Royal+Blue+Cotton+Logo+Socks+&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/hugo-boss-black-plain-socks-royal-blue-cotton-logo-socks-p20343,"Hugo Boss Black Plain Socks, Royal Blue Cotton Logo Socks","Hugo Boss Black",Blue,9.95,"Men's socks from Hugo Boss body collection. Hugo Boss Black Plain Socks, Royal Blue Cotton Logo Socks are comfortable yet stylish. An ideal gift for a man, add a touch of class to your formal look. Wear with a Vivienne Westwood shirt with 7 For All Mankind jeans and Grenson shoes for a sophisticated style."
20344,http://images.repertoirefashion.co.uk/images/products/medium/1409584985-29000800.jpg,9.95,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Hugo+Boss+Black+Plain+Socks%2C+Red+Cotton+Logo+Socks+&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/hugo-boss-black-plain-socks-red-cotton-logo-socks-p20344,"Hugo Boss Black Plain Socks, Red Cotton Logo Socks","Hugo Boss Black",Red,9.95,"Men's socks from Hugo Boss body collection. Hugo Boss Black Plain Socks, Red Cotton Logo Socks are comfortable yet stylish. An ideal gift for a man, they can be worn with a Robert Graham shirt with Armani Jeans and Jeffery West shoes for a sophisticated office style."
20345,http://images.repertoirefashion.co.uk/images/products/medium/1409584984-50662600.jpg,9.95,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Hugo+Boss+Black+Plain+Socks%2C+Purple+Cotton+Logo+Socks+&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/hugo-boss-black-plain-socks-purple-cotton-logo-socks-p20345,"Hugo Boss Black Plain Socks, Purple Cotton Logo Socks","Hugo Boss Black",Purple,9.95,"Men's socks from Hugo Boss body collection. Hugo Boss Black Plain Socks, Purple Cotton Logo Socks are comfortable yet stylish. An ideal gift for a man, they can be worn with a Vivienne Westwood suit with Oliver Sweeney shoes for a sophisticated look."
20346,http://images.repertoirefashion.co.uk/images/products/medium/1409584983-15951700.jpg,9.95,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Hugo+Boss+Black+Socks%2C+Purple+Micro+Stripe+Socks+&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/hugo-boss-black-socks-purple-micro-stripe-socks-p20346,"Hugo Boss Black Socks, Purple Micro Stripe Socks","Hugo Boss Black",Purple,9.95,"Men's socks from Hugo Boss Black. Hugo Boss Black Socks, Purple Micro Stripe Socks are perfect for adding a touch of class to your look. Made from a cotton-blend, these socks feature a purple and grey micro striped pattern and the signature logo is embroidered at the cuffs. Wear with a Poggianti shirt with Armani Jeans and Jeffery West shoes for a smart evening style."
20362,http://images.repertoirefashion.co.uk/images/products/medium/1409584898-05593800.jpg,47.20,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=True+Religion+Jeans+Hat%2C+Navy+Blue+Horseshoe+Baseball+Cap+&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/true-religion-jeans-hat-navy-blue-horseshoe-baseball-cap-p20362,"True Religion Jeans Hat, Navy Blue Horseshoe Baseball Cap","True Religion Jeans","Blue > Navy",59.00,"Men's hat from True Religion accessories collection. True Religion Hat, Navy Blue Horseshoe Baseball Cap is a stylish must-have accessory. This navy canvas cap has a contrasting beige peak in leather and signature horseshoe logo on the front. It is one size with a plastic adjuster fastening and contrasting ventilation eyelets. Complete the casual look with a pair of Nudie jeans, a Ralph Lauren polo shirt and Y-3 trainers for a weekend style."
20421,http://images.repertoirefashion.co.uk/images/products/medium/1409584940-30301400.jpg,75.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Hugo+Boss+Black+Tie%2C+Silver+Tonal+Stripe+Tie+&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/hugo-boss-black-tie-silver-tonal-stripe-tie-p20421,"Hugo Boss Black Tie, Silver Tonal Stripe Tie","Hugo Boss Black",Silver,75.00,"Men's tie from Hugo Boss Classic range. Hugo Boss Black Tie, Silver Tonal Stripe Tie is an essential for your work-wear wardrobe. This silver silk tie features a diagonal stripe pattern consisting of shiny and textured stripes. Style it with a Poggianti shirt, Armani Collezioni trousers and Oliver Sweeney shoes for a stylish office look."
20422,http://images.repertoirefashion.co.uk/images/products/medium/1409584975-03365400.jpg,65.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5763&product=1&wglinkid=191270&productname=Hugo+Boss+Black+Tie%2C+Dark+Blue+Diagonal+Striped+Silk+Tie+&wgtarget=http://www.repertoirefashion.co.uk/mens-designer-clothing-c1/accessories-c9/hugo-boss-black-tie-dark-blue-diagonal-striped-silk-tie-p20422,"Hugo Boss Black Tie, Dark Blue Diagonal Striped Silk Tie","Hugo Boss Black",Blue,65.00,"Men's tie from Hugo Boss Black accessories collection. Hugo Boss Black Tie, Dark Blue Diagonal Striped Silk Tie is a must-have for your formal wardrobe. Stand out with this dark blue tie featuring diagonal blue, black and grey stripes. Wear with a Vivienne Westwood shirt with Armani Collezioni jeans and Grenson shoes for a sophisticated formal look."
