aw_product_id,merchant_product_id,merchant_category,aw_deep_link,merchant_image_url,aw_image_url,search_price,description,product_name,display_price,brand_name,custom_1,merchant_deep_link
3139791019,989459881,"Men's Footwear",http://www.awin1.com/pclick.php?p=3139791019&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/989459881/989459881_rmedium.jpg,http://images.productserve.com/preview/2/5882/19/10/3139791019.jpg,32,,"Jack and Jones - Brooklyn Mens - Slate Black",GBP32,"Jack and Jones",Mens,http://www.cloggs.co.uk/invt/989459881
3139790461,989458103,"Men's Footwear",http://www.awin1.com/pclick.php?p=3139790461&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/989458103/989458103_rmedium.jpg,http://images.productserve.com/preview/2/5882/61/04/3139790461.jpg,32.99,"One of the most popular shoes going, the TOMS Classic Mens in Olive is a lightweight, stylish shoe which looks great with both shorts and jeans. Easy to slip on/off thanks to the Elastic V and  extremely comfortable thanks to the latex arch and  flexible rubber outsole, it looks like TOMS are going to continue to be firm summer favorites for a long time to come.","TOMS - Classic Mens - Olive",GBP32.99,TOMS,Mens,http://www.cloggs.co.uk/invt/989458103
3139790499,989458127,"Men's Footwear",http://www.awin1.com/pclick.php?p=3139790499&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/989458127/989458127_rmedium.jpg,http://images.productserve.com/preview/2/5882/99/04/3139790499.jpg,60,,"TOMS - Brogue Mens - Chocolate Twill",GBP60,TOMS,Mens,http://www.cloggs.co.uk/invt/989458127
3118708189,81351501,"Men's Footwear",http://www.awin1.com/pclick.php?p=3118708189&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/81351501/81351501_rmedium.jpg,http://images.productserve.com/preview/2/5882/89/81/3118708189.jpg,7.99,,"Cherry Blossom - Mens Leather Active Insole",GBP7.99,"Cherry Blossom",Mens,http://www.cloggs.co.uk/invt/81351501
3139791021,989459882,"Men's Footwear",http://www.awin1.com/pclick.php?p=3139791021&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/989459882/989459882_rmedium.jpg,http://images.productserve.com/preview/2/5882/21/10/3139791021.jpg,32,,"Jack and Jones - Brooklyn Mens - Black Mono",GBP32,"Jack and Jones",Mens,http://www.cloggs.co.uk/invt/989459882
3139791031,989459888,"Men's Footwear",http://www.awin1.com/pclick.php?p=3139791031&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/989459888/989459888_rmedium.jpg,http://images.productserve.com/preview/2/5882/31/10/3139791031.jpg,30,,"Jack and Jones - Brad Mens - Bison",GBP30,"Jack and Jones",Mens,http://www.cloggs.co.uk/invt/989459888
3139790471,989458110,"Men's Footwear",http://www.awin1.com/pclick.php?p=3139790471&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/989458110/989458110_rmedium.jpg,http://images.productserve.com/preview/2/5882/71/04/3139790471.jpg,30,"One of the most popular shoes going, the TOMS Classic Mens in Black Twill is a lightweight, stylish shoe which looks great with both shorts and jeans. Easy to slip on/off thanks to the Elastic V and  extremely comfortable thanks to the latex arch  and flexible rubber outsole, it looks like TOMS are going to continue to be firm summer favorites for a long time to come.","TOMS - Classic Mens - Black Twill",GBP30,TOMS,Mens,http://www.cloggs.co.uk/invt/989458110
3139790469,989458109,"Men's Footwear",http://www.awin1.com/pclick.php?p=3139790469&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/989458109/989458109_rmedium.jpg,http://images.productserve.com/preview/2/5882/69/04/3139790469.jpg,75,,"TOMS - Chukka Mens - Brown Leather",GBP75,TOMS,Mens,http://www.cloggs.co.uk/invt/989458109
3168244263,90991132,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244263&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/90991132/90991132_rmedium.jpg,http://images.productserve.com/preview/2/5882/63/42/3168244263.jpg,51.99,,"Palladium - Pampa Hi Mens - Olive",GBP51.99,Palladium,Mens,http://www.cloggs.co.uk/invt/90991132
3139790459,989458102,"Men's Footwear",http://www.awin1.com/pclick.php?p=3139790459&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/989458102/989458102_rmedium.jpg,http://images.productserve.com/preview/2/5882/59/04/3139790459.jpg,32.99,"One of the most popular shoes going, the TOMS Classic Mens in Ash is a lightweight, stylish shoe which looks great with both shorts and jeans. Easy to slip on/off thanks to the Elastic V and  extremely comfortable thanks to the latex arch and flexible rubber outsole, it looks like TOMS are going to continue to be firm  summer  favorites for a long time to come.","TOMS - Classic Mens - Ash",GBP32.99,Toms,Mens,http://www.cloggs.co.uk/invt/989458102
3168244431,909913333,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244431&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/909913333/909913333_rmedium.jpg,http://images.productserve.com/preview/2/5882/31/44/3168244431.jpg,129.99,,"Sweeney London  - Belair Mens - Black / Burgundy",GBP129.99,"Sweeney London",Mens,http://www.cloggs.co.uk/invt/909913333
3156050153,909913277,"Men's Footwear",http://www.awin1.com/pclick.php?p=3156050153&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/909913277/909913277_rmedium.jpg,http://images.productserve.com/preview/2/5882/53/01/3156050153.jpg,85,,"Camel Active - Chevy Mens - Black",GBP85,"Camel Active",Mens,http://www.cloggs.co.uk/invt/909913277
3156050183,909913301,"Men's Footwear",http://www.awin1.com/pclick.php?p=3156050183&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/909913301/909913301_rmedium.jpg,http://images.productserve.com/preview/2/5882/83/01/3156050183.jpg,174.99,"The Barker Ross Mens in Black is a luxurious derby style shoe which uses a calf leather upper to give a superbly stylish and refined appearance.The 7mm sole is Goodyear welted (this means that the upper and sole are sewn then heat pressed  together rather than just being glued together). To ensure that the feel of the shoe matches the look, both the insole and the lining are made from leather which feels very soft and comfortable.","Barker - Ross Mens - Black",GBP174.99,Barker,Mens,http://www.cloggs.co.uk/invt/909913301
3139791035,989459890,"Men's Footwear",http://www.awin1.com/pclick.php?p=3139791035&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/989459890/989459890_rmedium.jpg,http://images.productserve.com/preview/2/5882/35/10/3139791035.jpg,32,,"Jack and Jones - Cardiff Mens - Neutral Grey",GBP32,"Jack and Jones",Mens,http://www.cloggs.co.uk/invt/989459890
3168244231,90991086,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244231&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/90991086/90991086_rmedium.jpg,http://images.productserve.com/preview/2/5882/31/42/3168244231.jpg,65,,"Superdry - Meteor Chelsea Mens - Mid Brown",GBP65,Superdry,Mens,http://www.cloggs.co.uk/invt/90991086
3168244261,90991131,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244261&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/90991131/90991131_rmedium.jpg,http://images.productserve.com/preview/2/5882/61/42/3168244261.jpg,51.99,,"Palladium - Pampa Hi mens - Black",GBP51.99,Palladium,Mens,http://www.cloggs.co.uk/invt/90991131
3168244689,909913614,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244689&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/909913614/909913614_rmedium.jpg,http://images.productserve.com/preview/2/5882/89/46/3168244689.jpg,170,,"Oliver Sweeney - Hasketon Mens - Burgundy",GBP170,"Oliver Sweeney",Mens,http://www.cloggs.co.uk/invt/909913614
3168244687,909913613,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244687&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/909913613/909913613_rmedium.jpg,http://images.productserve.com/preview/2/5882/87/46/3168244687.jpg,259,,"Oliver Sweeney - Wren Mens - Burgundy",GBP259,"Oliver Sweeney",Mens,http://www.cloggs.co.uk/invt/909913613
3168244695,909913617,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244695&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/909913617/909913617_rmedium.jpg,http://images.productserve.com/preview/2/5882/95/46/3168244695.jpg,190,,"Oliver Sweeney - Tunstall Mens - Brown / Tan / Black",GBP190,"Oliver Sweeney",Mens,http://www.cloggs.co.uk/invt/909913617
3168244693,909913616,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244693&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/909913616/909913616_rmedium.jpg,http://images.productserve.com/preview/2/5882/93/46/3168244693.jpg,195,,"Oliver Sweeney - Saunders Mens - Tan",GBP195,"Oliver Sweeney",Mens,http://www.cloggs.co.uk/invt/909913616
3168244697,909913618,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244697&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/909913618/909913618_rmedium.jpg,http://images.productserve.com/preview/2/5882/97/46/3168244697.jpg,59,,"Oliver Sweeney - Wistow Mens - Navy",GBP59,"Oliver Sweeney",Mens,http://www.cloggs.co.uk/invt/909913618
3139790333,9857634,"Men's Footwear",http://www.awin1.com/pclick.php?p=3139790333&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/9857634/9857634_rmedium.jpg,http://images.productserve.com/preview/2/5882/33/03/3139790333.jpg,99.99,"The Dr Martens Oscar Padraic Mens is a monk shoe which uses a greasy leather upper to give a traditional and smart appearance. This shoe is, as all Dr Martens products are, Goodyear welted. This means that the sole and upper are sewn then  heat pressed together which makes the boot far more durable than if they'd simply been glued together. The air cushioned sole gives a really supportive and comfortable feel.","Dr Martens - Oscar Padraic Mens - Dark Brown",GBP99.99,"Dr Martens",Mens,http://www.cloggs.co.uk/invt/9857634
3168244433,909913335,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244433&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/909913335/909913335_rmedium.jpg,http://images.productserve.com/preview/2/5882/33/44/3168244433.jpg,110,,"Sweeney London  - Reeth Mens - Black Patent",GBP110,"Sweeney London",Mens,http://www.cloggs.co.uk/invt/909913335
3168245013,989458552,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168245013&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/989458552/989458552_rmedium.jpg,http://images.productserve.com/preview/2/5882/13/50/3168245013.jpg,19,,"Bedroom Athletics - Rupert Slipper Boot Mens - Grey Quilted",GBP19,"Bedroom Athletics",Mens,http://www.cloggs.co.uk/invt/989458552
3168245015,989458553,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168245015&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/989458553/989458553_rmedium.jpg,http://images.productserve.com/preview/2/5882/15/50/3168245015.jpg,19,,"Bedroom Athletics - Rupert Slipper Boot Mens - Navy Quilted",GBP19,"Bedroom Athletics",Mens,http://www.cloggs.co.uk/invt/989458553
3168245025,989458558,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168245025&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/989458558/989458558_rmedium.jpg,http://images.productserve.com/preview/2/5882/25/50/3168245025.jpg,22,,"Bedroom Athletics - Grant Slipper Boot Mens - Black",GBP22,"Bedroom Athletics",Mens,http://www.cloggs.co.uk/invt/989458558
3168245017,989458554,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168245017&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/989458554/989458554_rmedium.jpg,http://images.productserve.com/preview/2/5882/17/50/3168245017.jpg,14,,"Bedroom Athletics - Hackman Slipper Mens - Brown Camo",GBP14,"Bedroom Athletics",Mens,http://www.cloggs.co.uk/invt/989458554
3168245019,989458555,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168245019&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/989458555/989458555_rmedium.jpg,http://images.productserve.com/preview/2/5882/19/50/3168245019.jpg,22.99,,"Bedroom Athletics - Curtis Slipper Boot Mens - Brown Camo",GBP22.99,"Bedroom Athletics",Mens,http://www.cloggs.co.uk/invt/989458555
3168245021,989458556,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168245021&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/989458556/989458556_rmedium.jpg,http://images.productserve.com/preview/2/5882/21/50/3168245021.jpg,17,,"Bedroom Athletics - Burton Slipper Mens - Royal Blue",GBP17,"Bedroom Athletics",Mens,http://www.cloggs.co.uk/invt/989458556
3168245023,989458557,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168245023&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/989458557/989458557_rmedium.jpg,http://images.productserve.com/preview/2/5882/23/50/3168245023.jpg,15,,"Bedroom Athletics - Burton Slipper Mens - Black",GBP15,"Bedroom Athletics",Mens,http://www.cloggs.co.uk/invt/989458557
3168245005,989458548,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168245005&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/989458548/989458548_rmedium.jpg,http://images.productserve.com/preview/2/5882/05/50/3168245005.jpg,15,,"Bedroom Athletics - Dean Slipper Mens - Olive Quilted",GBP15,"Bedroom Athletics",Mens,http://www.cloggs.co.uk/invt/989458548
3168244981,989458536,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244981&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/989458536/989458536_rmedium.jpg,http://images.productserve.com/preview/2/5882/81/49/3168244981.jpg,20,,"Bedroom Athletics - McQueen Slipper Boots Mens - Navy Check",GBP20,"Bedroom Athletics",Mens,http://www.cloggs.co.uk/invt/989458536
3168244985,989458538,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244985&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/989458538/989458538_rmedium.jpg,http://images.productserve.com/preview/2/5882/85/49/3168244985.jpg,19,,"Bedroom Athletics - Newman Slipper Boot Mens - Navy Stripes",GBP19,"Bedroom Athletics",Mens,http://www.cloggs.co.uk/invt/989458538
3168244267,90991134,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244267&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/90991134/90991134_rmedium.jpg,http://images.productserve.com/preview/2/5882/67/42/3168244267.jpg,45,,"Palladium - Pampa Hi Mens - Dark Khaki Cuff",GBP45,Palladium,Mens,http://www.cloggs.co.uk/invt/90991134
3168244271,90991136,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244271&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/90991136/90991136_rmedium.jpg,http://images.productserve.com/preview/2/5882/71/42/3168244271.jpg,60,,"Palladium - Pampa Hi Mens - Russet Cuff Leather",GBP60,Palladium,Mens,http://www.cloggs.co.uk/invt/90991136
3168244269,90991135,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244269&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/90991135/90991135_rmedium.jpg,http://images.productserve.com/preview/2/5882/69/42/3168244269.jpg,60,,"Palladium - Pampa Hi Mens - Sunrise Cuff Leather",GBP60,Palladium,Mens,http://www.cloggs.co.uk/invt/90991135
3168244275,90991138,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244275&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/90991138/90991138_rmedium.jpg,http://images.productserve.com/preview/2/5882/75/42/3168244275.jpg,65,,"Palladium - Pampa Mens - Bridle Brown Sport Cuff WP2",GBP65,Palladium,Mens,http://www.cloggs.co.uk/invt/90991138
3168244273,90991137,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244273&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/90991137/90991137_rmedium.jpg,http://images.productserve.com/preview/2/5882/73/42/3168244273.jpg,60,,"Palladium - Pampa Hi Mens - Black Cuff Leather",GBP60,Palladium,Mens,http://www.cloggs.co.uk/invt/90991137
3168244279,90991140,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244279&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/90991140/90991140_rmedium.jpg,http://images.productserve.com/preview/2/5882/79/42/3168244279.jpg,85,,"Palladium - Pampa Mens - Olive Sport Cuff Lux",GBP85,Palladium,Mens,http://www.cloggs.co.uk/invt/90991140
3168244277,90991139,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244277&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/90991139/90991139_rmedium.jpg,http://images.productserve.com/preview/2/5882/77/42/3168244277.jpg,75,,"Palladium - Pampa Mens - Black Sport Cuff Lux",GBP75,Palladium,Mens,http://www.cloggs.co.uk/invt/90991139
3168244283,90991142,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244283&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/90991142/90991142_rmedium.jpg,http://images.productserve.com/preview/2/5882/83/42/3168244283.jpg,95,,"Palladium - Pampa Mens - Tortoise Shell Sport Cuff",GBP95,Palladium,Mens,http://www.cloggs.co.uk/invt/90991142
3168244281,90991141,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244281&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/90991141/90991141_rmedium.jpg,http://images.productserve.com/preview/2/5882/81/42/3168244281.jpg,95,,"Palladium - Pampa Mens - Dark Denim Sport Cuff",GBP95,Palladium,Mens,http://www.cloggs.co.uk/invt/90991141
3168244425,909913330,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244425&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/909913330/909913330_rmedium.jpg,http://images.productserve.com/preview/2/5882/25/44/3168244425.jpg,110,,"Sweeney London  - Fellbeck Mens - Black",GBP110,"Sweeney London",Mens,http://www.cloggs.co.uk/invt/909913330
3168244423,909913329,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244423&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/909913329/909913329_rmedium.jpg,http://images.productserve.com/preview/2/5882/23/44/3168244423.jpg,158.99,,"Sweeney London  - Airton Mens - Tan",GBP158.99,"Sweeney London",Mens,http://www.cloggs.co.uk/invt/909913329
3168244403,909913269,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244403&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/909913269/909913269_rmedium.jpg,http://images.productserve.com/preview/2/5882/03/44/3168244403.jpg,105,,"Camel Active - Fame Mens - Black",GBP105,"Camel Active",Mens,http://www.cloggs.co.uk/invt/909913269
3139789923,556857,"Men's Footwear",http://www.awin1.com/pclick.php?p=3139789923&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/556857/556857_rmedium.jpg,http://images.productserve.com/preview/2/5882/23/99/3139789923.jpg,140,,"UGG® Australia - Lerette Mens - Stout",GBP140,"UGG® Australia Boots",Mens,http://www.cloggs.co.uk/invt/556857
3117698797,81327901,"Men's Footwear",http://www.awin1.com/pclick.php?p=3117698797&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/81327901/81327901_rmedium.jpg,http://images.productserve.com/preview/2/5882/97/87/3117698797.jpg,51.99,,"Palladium - Pampa Hi - Stonewashed / Dark",GBP51.99,Palladium,Mens,http://www.cloggs.co.uk/invt/81327901
3118707857,81311702,"Men's Footwear",http://www.awin1.com/pclick.php?p=3118707857&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/81311702/81311702_rmedium.jpg,http://images.productserve.com/preview/2/5882/57/78/3118707857.jpg,89.99,,"Geox - Claudio - Brown Wax",GBP89.99,Geox,Mens,http://www.cloggs.co.uk/invt/81311702
3117698765,81325404,"Men's Footwear",http://www.awin1.com/pclick.php?p=3117698765&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/81325404/81325404_rmedium.jpg,http://images.productserve.com/preview/2/5882/65/87/3117698765.jpg,88.99,,"Clarks Originals - Desert Boot - Wolf Suede",GBP88.99,"Clarks Originals",Mens,http://www.cloggs.co.uk/invt/81325404
3168244749,909915026,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244749&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/909915026/909915026_rmedium.jpg,http://images.productserve.com/preview/2/5882/49/47/3168244749.jpg,40,,"Shepherd - Paul Mens - Antique Cognac",GBP40,Shepherd,Mens,http://www.cloggs.co.uk/invt/909915026
3139790473,989458111,"Men's Footwear",http://www.awin1.com/pclick.php?p=3139790473&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/989458111/989458111_rmedium.jpg,http://images.productserve.com/preview/2/5882/73/04/3139790473.jpg,35,"One of the most popular shoes going, the TOMS Classic Mens in Navy Twill is a lightweight, stylish shoe which looks great with both shorts and jeans. Easy to slip on/off thanks to the Elastic V and  extremely comfortable thanks to the latex arch  and flexible rubber outsole, it looks like TOMS are going to continue to be firm summer favorites for a long time to come.","TOMS - Classic Mens - Navy Twill",GBP35,TOMS,Mens,http://www.cloggs.co.uk/invt/989458111
3168244869,989458405,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244869&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/989458405/989458405_rmedium.jpg,http://images.productserve.com/preview/2/5882/69/48/3168244869.jpg,40,,"Ruby and Ed - Bruno Slipper Mens - Ink Suede",GBP40,"Ruby and Ed",Mens,http://www.cloggs.co.uk/invt/989458405
3119970179,91067362,"Men's Footwear",http://www.awin1.com/pclick.php?p=3119970179&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/91067362/91067362_rmedium.jpg,http://images.productserve.com/preview/2/5882/79/01/3119970179.jpg,18,,"Flossy - Decks - Blue",GBP18,Flossy,Mens,http://www.cloggs.co.uk/invt/91067362
3117699811,90978004,"Men's Footwear",http://www.awin1.com/pclick.php?p=3117699811&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/90978004/90978004_rmedium.jpg,http://images.productserve.com/preview/2/5882/11/98/3117699811.jpg,15,,"Havaianas - Top Mix - Neon Pink",GBP15,Havaianas,Mens,http://www.cloggs.co.uk/invt/90978004
3117699715,90920002,"Men's Footwear",http://www.awin1.com/pclick.php?p=3117699715&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/90920002/90920002_rmedium.jpg,http://images.productserve.com/preview/2/5882/15/97/3117699715.jpg,128.99,,"Sweeney London - Buxhall - Brown",GBP128.99,"Sweeney London",Mens,http://www.cloggs.co.uk/invt/90920002
3117699343,84410001,"Men's Footwear",http://www.awin1.com/pclick.php?p=3117699343&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/84410001/84410001_rmedium.jpg,http://images.productserve.com/preview/2/5882/43/93/3117699343.jpg,65,,"FitFlop - Gogh Slide Adjustable - Brown",GBP65,FitFlop,Mens,http://www.cloggs.co.uk/invt/84410001
3117699849,90991002,"Men's Footwear",http://www.awin1.com/pclick.php?p=3117699849&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/90991002/90991002_rmedium.jpg,http://images.productserve.com/preview/2/5882/49/98/3117699849.jpg,15,,"Havaianas - Slim Animals Fluo - Gold",GBP15,Havaianas,Mens,http://www.cloggs.co.uk/invt/90991002
3117699847,90991001,"Men's Footwear",http://www.awin1.com/pclick.php?p=3117699847&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/90991001/90991001_rmedium.jpg,http://images.productserve.com/preview/2/5882/47/98/3117699847.jpg,15,,"Havaianas - Slim Animals Fluo - Grey / Pink",GBP15,Havaianas,Mens,http://www.cloggs.co.uk/invt/90991001
3117699817,90980002,"Men's Footwear",http://www.awin1.com/pclick.php?p=3117699817&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/90980002/90980002_rmedium.jpg,http://images.productserve.com/preview/2/5882/17/98/3117699817.jpg,21.99,,"Havaianas - Brasil Logo - Neon Pink",GBP21.99,Havaianas,Mens,http://www.cloggs.co.uk/invt/90980002
3118708381,81354301,"Men's Footwear",http://www.awin1.com/pclick.php?p=3118708381&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/81354301/81354301_rmedium.jpg,http://images.productserve.com/preview/2/5882/81/83/3118708381.jpg,89,,"Dr Martens - Jules - Brown",GBP89,"Dr Martens",Mens,http://www.cloggs.co.uk/invt/81354301
3117698769,81325406,"Men's Footwear",http://www.awin1.com/pclick.php?p=3117698769&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/81325406/81325406_rmedium.jpg,http://images.productserve.com/preview/2/5882/69/87/3117698769.jpg,79,,"Clarks Originals - Desert Boot - Wheat",GBP79,"Clarks Originals",Mens,http://www.cloggs.co.uk/invt/81325406
3117698771,81325407,"Men's Footwear",http://www.awin1.com/pclick.php?p=3117698771&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/81325407/81325407_rmedium.jpg,http://images.productserve.com/preview/2/5882/71/87/3117698771.jpg,70,,"Clarks - Desert Boot - Greystone",GBP70,"Clarks Originals",Mens,http://www.cloggs.co.uk/invt/81325407
3168244185,9857627,"Men's Footwear",http://www.awin1.com/pclick.php?p=3168244185&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/9857627/9857627_rmedium.jpg,http://images.productserve.com/preview/2/5882/85/41/3168244185.jpg,126.99,"The Dr Martens Affleck Mens in Dark Brown is a 7 eyelet brogue style boot which uses a polished, smooth, leather upper with brogue punch detailing to create a very luxurious look. The sole is Goodyear welted (sewn then heat pressed) to the upper which makes it very  durable and tough. The air cushioned sole is  very supportive and comfortable as well as being slip resistant.","Dr Martens - Affleck Mens - Dark Brown",GBP126.99,"Dr Martens",Mens,http://www.cloggs.co.uk/invt/9857627
3117700699,91070917,"Men's Footwear",http://www.awin1.com/pclick.php?p=3117700699&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/91070917/91070917_rmedium.jpg,http://images.productserve.com/preview/2/5882/99/06/3117700699.jpg,35,"One of the most popular shoes going, the TOMS Mens Classic in Black Linen is a lightweight, stylish shoe which looks great with both shorts and jeans. Easy to slip on/off thanks to the Elastic V  and extremely comfortable thanks to the latex arch and flexible rubber outsole, it looks like TOMS are going to continue to be firm summer favorites for a long time to come.","TOMS - Mens Classic - Black Linen",GBP35,TOMS,Mens,http://www.cloggs.co.uk/invt/91070917
3117696357,6693,"Men's Footwear",http://www.awin1.com/pclick.php?p=3117696357&a=166012&m=5882,http://www.cloggs.co.uk/content/ebiz/cloggs/invt/6693/6693_rmedium.jpg,http://images.productserve.com/preview/2/5882/57/63/3117696357.jpg,49.99,"Traditional thong style with Birko Flor uppers, adjustable strap, cork/latex footbed and shock absorbing EVA sole.","Birkenstock - Ramses - Stone",GBP49.99,Birkenstock,Mens,http://www.cloggs.co.uk/invt/6693
