aw_product_id,merchant_product_id,merchant_category,aw_deep_link,merchant_image_url,search_price,description,product_name,rrp_price,display_price,brand_name,warranty,specifications,merchant_deep_link
3165874525,7503073560,"Luggage & Bags -> Business Bags -> Electronics Bags & Cases",http://www.awin1.com/pclick.php?p=3165874525&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/750307/7503073560_main.jpg,14.99,"Keep your phone safe and looking sweet with the Originalis Factory Sleepie iPhone case. Arriving in protective pink silicone, this durable option features an adorable green cartoon character outline.  100% Silicone Suitable for iPhone 5/5S","accessories  originalis factory  pink sleepie tech accessories",23.00,GBP14.99,"Originalis Factory",OS,Pink,http://www.schuh.co.uk/accessories/tech-accessories/iphone-case/originalis-factory-sleepie-pink-iphone-case/7503073560/
3165874523,7503063360,"Luggage & Bags -> Business Bags -> Electronics Bags & Cases",http://www.awin1.com/pclick.php?p=3165874523&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/750306/7503063360_main.jpg,14.99,"The Massage Grape iPhone Case from Originalis Factory is here to keep your smartphone protected as well as looking fabulous. Featuring a lilac 100% pure premium silicone body, this fruity lady features accents of orange, yellow, green and black.  100% pure premium silicone  Compatible with iPhone 5/ 5S","accessories  originalis factory  lilac massage grape tech accessories",23.00,GBP14.99,"Originalis Factory",OS,Lilac,http://www.schuh.co.uk/accessories/tech-accessories/iphone-case/originalis-factory-massage-grape-pale-pink-iphone-case/7503063360/
3048285587,7573136250,"Luggage & Bags -> Business Bags -> Electronics Bags & Cases",http://www.awin1.com/pclick.php?p=3048285587&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/757313/7573136250_main.jpg,40.00,"Even your mobile feels the chill sometimes. Show it some love by keeping it safe and cosy in the UGG Australia Phone Sleeve. This tan Twinface sheepskin pouch is lined with thick shearling and features branding. Measurements: 14x7x2cm.","accessories  ugg australia  tan jane tech accessories",40.00,GBP40.00,"Ugg Australia",OS,Tan,http://www.schuh.co.uk/accessories/tech-accessories/iphone-sleeve/ugg-australia-jane-tan-iphone-sleeve/7573136250/
3165874527,7503091260,"Luggage & Bags -> Business Bags -> Electronics Bags & Cases",http://www.awin1.com/pclick.php?p=3165874527&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/750309/7503091260_main.jpg,14.99,"Protect your most precious tech in cool premium style with the Rock N Roll iPhone case from Originalis Factory. The black and white protective silicone case is a durable option to keep your phone safe.  100% Silicone Suitable for iPhone 5/5S","accessories  originalis factory  white & black rock n roll tech accessories",23.00,GBP14.99,"Originalis Factory",OS,"White & Black",http://www.schuh.co.uk/accessories/tech-accessories/iphone-case/originalis-factory-rock-n-roll-white-and-black-iphone-case/7503091260/
3153817369,7573137050,"Luggage & Bags -> Business Bags -> Electronics Bags & Cases",http://www.awin1.com/pclick.php?p=3153817369&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/757313/7573137050_main.jpg,40.00,"Keep your phone safe and looking stylish in the Jane Phone Sleeve from UGG Australia. Constructed of a black twinface sheepskin, a fold down cuff creates a textured look. Gold accents via a handy clasp attachment and branding gives a premium finish.  Twinface sheepskin construction  Clasp attachment  Authentic branding","accessories  ugg australia  black jane tech accessories",40.00,GBP40.00,"Ugg Australia",OS,Black,http://www.schuh.co.uk/accessories/tech-accessories/iphone-sleeve/ugg-australia-jane-black-iphone-sleeve/7573137050/
3165874521,7503057060,"Luggage & Bags -> Business Bags -> Electronics Bags & Cases",http://www.awin1.com/pclick.php?p=3165874521&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/750305/7503057060_main.jpg,14.99,"Protect your smartphone from baddies such as dust and scratches with the Batman Mask iPhone Case from Originalis Factory. This fun design is created with black 100% pure premium silicone which equals to a strong and durable grip.  100% pure premium silicone  Compatible with iPhone 5/ 5S","accessories  originalis factory  black batman mask tech accessories",26.00,GBP14.99,"Originalis Factory",OS,Black,http://www.schuh.co.uk/accessories/tech-accessories/iphone-case/originalis-factory-batman-mask-black-iphone-case/7503057060/
3129954275,7501089960,"Luggage & Bags -> Business Bags -> Electronics Bags & Cases",http://www.awin1.com/pclick.php?p=3129954275&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/750108/7501089960_main.jpg,25.00,"Your iPad will be super protected from the bad guys with this case to protect it - all the Marvel Comics superheroes are here. The retro style comic book printed case folds to create a display stand for use when you're fighting crime, or simply on the go.  Man-made Folds to stand Elasticated strap Camera lens cut-out","accessories  marvel  multi ipad case tech accessories",25.00,GBP25.00,Marvel,OS,Multi,http://www.schuh.co.uk/accessories/tech-accessories/ipad-case/marvel-ipad-case-multi-ipad-case/7501089960/
671997815,7201005070,"Clothing & Accessories -> Shoe Accessories",http://www.awin1.com/pclick.php?p=671997815&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/720100/7201005070_main.jpg,3.00,"Mr Lacy is the largest lace brand in the world and we are happy to be stocking them here at Schuh. Flatties come in a multitude of colours allowing you to tailor your look and customise your shoes to suit your mood. Length 130cm.","accessories  mr lacy  blue flatties shoe accessories",3.00,GBP3.00,"Mr Lacy",OS,Blue,http://www.schuh.co.uk/accessories/shoe-accessories/shoe-laces/mr-lacy-flatties-blue-shoe-laces/7201005070/
3184898953,7300053060,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=3184898953&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/730005/7300053060_main.jpg,35.00,"Everyone's favourite mouse appears on the classic New Era snapback design, as the Mickey Mouse Hero 9FIFTY arrives at schuh. The red man-made style features an embroidered design on the front, with blue branding on the left side to finish.  Man-made  Snapback design See video for fitting advice","accessories  new era  red mickey mouse hero 9fifty caps and hats",35.00,GBP35.00,"New Era","s/m |m/l",Red,http://www.schuh.co.uk/accessories/caps-and-hats/caps/new-era-mickey-mouse-hero-9fifty-red-cap/7300053060/
3153817371,7573176250,"Clothing & Accessories -> Clothing Accessories",http://www.awin1.com/pclick.php?p=3153817371&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/757317/7573176250_main.jpg,80.00,"UGG Australia combine the best of both worlds with the Classic Wired Earmuff; so your ears can keep cosy and filled with music. Constructed in a tan suede trim with a cream shearling lining, iconic branding gives a premium finish.  Suede trim  Shearling lining  Built in speakers  Removable wire  High performance inline microphone  Compatible with a variety of audio devices","accessories  ugg australia  tan classic wired apparel",80.00,GBP80.00,"Ugg Australia",OS,Tan,http://www.schuh.co.uk/accessories/apparel/ear-muffs/ugg-australia-classic-wired-tan-ear-muffs/7573176250/
3095291935,7300185070,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=3095291935&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/730018/7300185070_main.jpg,23.00,"Kids can get their head in the game with this New Era NY Yankees 9FIFTY hat. The blue snapback style features white Yankees branding on the front, with New Era branding on the left hand side and a flat peak to finish.  Cotton NY Yankees logo See fitting video for sizing advice","accessories  new era  blue kids yankees 59fifty caps and hats",23.00,GBP23.00,"New Era","6 3/8 |6 1/2 |6 5/8 |6 3/4",Blue,http://www.schuh.co.uk/accessories/caps-and-hats/caps/new-era-kids-yankees-59fifty-blue-cap/7300185070/
726156194,7582009960,"Clothing & Accessories -> Shoe Accessories",http://www.awin1.com/pclick.php?p=726156194&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/758200/7582009960_main.jpg,9.00,"Colourful kicks? Kids can easily customise their own footwear with sparkly Stickcons self adhesive stickers. This pack includes 4 x side panels and 2 x front panels of multicoloured durable yet removable stickers. No scissors required.","accessories  stickcons  multi candy rainbow shoe accessories",9.00,GBP9.00,Stickcons,OS,Multi,http://www.schuh.co.uk/accessories/shoe-accessories/stickers/stickcons-candy-rainbow-multi-stickers/7582009960/
3184898957,7300187070,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=3184898957&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/730018/7300187070_main.jpg,23.00,"Keep the bad guys away and show your allegiance to the Caped Crusader - this New Era Batman 9FIFTY combines the classic cap with a comic book legend, as the iconic Batman signal appears on the front in yellow.  Fabric Fitted design See video for fitting advice","accessories  new era  black batman 9fifty caps and hats",23.00,GBP23.00,"New Era","6 3/8 |6 1/2 |6 5/8 |6 3/4",Black,http://www.schuh.co.uk/accessories/caps-and-hats/caps/new-era-batman-9fifty-black-cap/7300187070/
3100378141,7300185670,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=3100378141&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/730018/7300185670_main.jpg,14.99,"Kids can support their favourite NBA team with New Era. This fitted 59FIFTY cap is made with blue fabric and features the Charlotte Hornets logo embroidered on the front. NE branding on the left of this flat peak design finishes.  Fabric  Fitted design See video for fitting advice","accessories  new era  turquoise kids charlotte hornets 59fifty caps and hats",20.00,GBP14.99,"New Era","6 3/4",Turquoise,http://www.schuh.co.uk/accessories/caps-and-hats/caps/new-era-kids-charlotte-hornets-59fifty-turquoise-cap/7300185670/
3171835437,7300253560,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=3171835437&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/730025/7300253560_main.jpg,30.00,"Is it a bird? Is it a plane? Nope. It's a New Era Supergirl Hero Dare 9FIFTY snapback (doesn't that just roll of the tongue?). This pink cap features yellow and pink embroidered Supergirl badge and yellow accents to keep things bright as you fight crime.  Man-made  Snapback design See video for fitting advice","accessories  new era  pink supergirl hero dare 9fifty caps and hats",30.00,GBP30.00,"New Era",osfm,Pink,http://www.schuh.co.uk/accessories/caps-and-hats/caps/new-era-supergirl-hero-dare-9fifty-pink-cap/7300253560/
3075821967,7300113570,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=3075821967&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/730011/7300113570_main.jpg,10.00,"New Era present the Official on-field cap of the New York Yankees MLB team for kids. The 9FORTY snapback features a pink fabric construction with contrasting white embroidered logo. NE flag logo on the left side finishes this iconic headwear.  Fabric Adjustable snapback fastening","accessories  new era  pink ny yankees 9forty caps and hats",10.00,GBP10.00,"New Era","child |youth",Pink,http://www.schuh.co.uk/accessories/caps-and-hats/caps/new-era-ny-yankees-9forty-pink-cap/7300113570/
3163294959,7300159970,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=3163294959&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/730015/7300159970_main.jpg,25.00,"Kids can get ahead of the game with the New Era NY My Walls 9FIFTY snapback. Arriving in a cool multi-coloured print, embroidered Yankees branding in black and white paired with the black peak finishes nicely.  Fabric  Snapback design See fitting video for advice","accessories  new era  multi ny my walls 9fifty caps and hats",25.00,GBP25.00,"New Era",osfm,Multi,http://www.schuh.co.uk/accessories/caps-and-hats/caps/new-era-ny-my-walls-9fifty-multi-cap/7300159970/
726156188,7582000060,"Clothing & Accessories -> Shoe Accessories",http://www.awin1.com/pclick.php?p=726156188&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/758200/7582000060_main.jpg,9.00,"Colourful kicks? Kids can easily customise their own footwear with sparkly Stickcons self adhesive stickers. This pack includes 4 x side panels and 2 x front panels of silver durable yet removable stickers. No scissors required.","accessories  stickcons  clear diamond shoe accessories",9.00,GBP9.00,Stickcons,OS,Clear,http://www.schuh.co.uk/accessories/shoe-accessories/stickers/stickcons-diamond-clear-stickers/7582000060/
709924592,7300123070,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=709924592&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/730012/7300123070_main.jpg,10.00,"New Era present the Official on-field cap of the New York Yankees MLB team for kids. The 9FORTY snapback features a red fabric construction with contrasting white embroidered logo. NE flag logo on the left side finishes this iconic headwear.","accessories  new era  red kids ny yankees 9forty caps and hats",10.00,GBP10.00,"New Era","child |youth",Red,http://www.schuh.co.uk/accessories/caps-and-hats/caps/new-era-kids-ny-yankees-9forty-red-cap/7300123070/
3122579171,7300209970,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=3122579171&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/730020/7300209970_main.jpg,11.99,"Things are looking ssssuper sssslick as the New Era New York Yankees 9FIFTY snapback arrives in the Satin Snake update. Featuring a multi-coloured snake print design, subtle embroidered team branding in black gives a classic finish to this wild cap.  Fabric Fitted design See video for fitting advice","accessories  new era  multi ny satin snake 59fifty caps and hats",35.00,GBP11.99,"New Era","6 7/8 |7 |7 1/8",Multi,http://www.schuh.co.uk/accessories/caps-and-hats/caps/new-era-ny-satin-snake-59fifty-multi-cap/7300209970/
3137088793,7300277970,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=3137088793&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/730027/7300277970_main.jpg,20.00,"Keep your head in the game and stay cosy with this beanie from New Era. The LA Metal Cuff Bobble arrives in a sleek black fabric, and features metallic gold team branding on the front for an edgy finish.  Fabric","accessories  new era  black & gold la metal cuff bobble caps and hats",20.00,GBP20.00,"New Era",osfm,"Black & Gold",http://www.schuh.co.uk/accessories/caps-and-hats/caps/new-era-la-metal-cuff-bobble-black-and-gold-cap/7300277970/
726156190,7582003560,"Clothing & Accessories -> Shoe Accessories",http://www.awin1.com/pclick.php?p=726156190&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/758200/7582003560_main.jpg,9.00,"Colourful kicks? Kids can easily customise their own footwear with sparkly Stickcons self adhesive stickers. This pack includes 4 x side panels and 2 x front panels of pink and silver durable yet removable stickers. No scissors required.","accessories  stickcons  pink hot shoe accessories",9.00,GBP9.00,Stickcons,OS,Pink,http://www.schuh.co.uk/accessories/shoe-accessories/stickers/stickcons-hot-pink-stickers/7582003560/
3163294953,7300047960,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=3163294953&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/730004/7300047960_main.jpg,14.99,"New Era prove they are style Saints with this Leather Roller 9FIFTY snapback. Arriving in black PU leather, it features gold embroidered New Orleans Saints logo, accents and branding. A printed fabric peak finishes nicely.  PU Leather Snapback design See fitting video for advice","accessories  new era  black & gold new orleans saints leather caps and hats",35.00,GBP14.99,"New Era","s/m |m/l","Black & Gold",http://www.schuh.co.uk/accessories/caps-and-hats/caps/new-era-new-orleans-saints-leather-black-and-gold-cap/7300047960/
3163294967,7573167020,"Clothing & Accessories -> Clothing Accessories",http://www.awin1.com/pclick.php?p=3163294967&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/757316/7573167020_main.jpg,110.00,"Keep your hands cosy and comfy this winter with the premium UGG Australia Classic Smart gloves. Arriving in soft black leather, a cosy fabric lining and shearling cuff add a nice warm touch. Conductive technology means you can use with touch screens.  Leather Fabric lining Shearling accents Smartphone compatible Small: 6""-6.5""  Medium: 6.25""-7.25"" Large: 7.5""-8""","accessories  ugg australia  black classic smart apparel",110.00,GBP110.00,"Ugg Australia","small |medium",Black,http://www.schuh.co.uk/accessories/apparel/gloves/ugg-australia-classic-smart-black-gloves/7573167020/
3121944389,7300239370,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=3121944389&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/730023/7300239370_main.jpg,11.99,"Things are looking ssssuper sssslick as the New Era NY Yankees 9FIFTY snapback arrives in the Snake update. Featuring a simple black canvas upper with white embroidered branding, the multi-coloured snake print peak gives a wild finish.  Fabric  Snapback design See video for fitting advice","accessories  new era  black & pink ny yankees snake 9fifty caps and hats",30.00,GBP11.99,"New Era","osfm |7","Black & Pink",http://www.schuh.co.uk/accessories/caps-and-hats/caps/new-era-ny-yankees-snake-9fifty-black-and-pink-cap/7300239370/
3097786261,7310017570,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=3097786261&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/731001/7310017570_main.jpg,11.99,"Get ahead in the style stakes with this update to the New Era favourite the 59FIFTY. The iconic cap arrives in a light grey colourway and features black and white Yankees insignia on the front. New Era branding at the side gives an authentic finish.  Cotton  New York Yankees logo See video for sizing advice","accessories  new era  grey new york yankees 59fifty caps and hats",30.00,GBP11.99,"New Era","7 |7 1/8 |7 1/4 |7 3/8 |7 1/2",Grey,http://www.schuh.co.uk/accessories/caps-and-hats/caps/new-era-new-york-yankees-59fifty-grey-cap/7310017570/
3171835435,7300239670,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=3171835435&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/730023/7300239670_main.jpg,28.00,"New Era prove they can do sugary sweet on their cool caps with the Atlanta Braves Splattered 9FIFTY. This pale pink snapback has a black embroidered team logo; with a splattered effect peak featuring black, silver and white speckles for a nice finish.  Fabric  Snapback design See video for fitting advice","accessories  new era  black & silver atlanta splattered 9fifty caps and hats",28.00,GBP28.00,"New Era",osfm,"Black & Silver",http://www.schuh.co.uk/accessories/caps-and-hats/caps/new-era-atlanta-splattered-9fifty-black-and-silver-cap/7300239670/
758447295,7300047170,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=758447295&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/730004/7300047170_main.jpg,28.00,"New Era present the official on-field cap of the Oakland Raiders. The 9FIFTY snapback cap features a black fabric construction with contrasting grey brim and embroidered logo. NE flag logo on the left side finishes this iconic headwear.","accessories  new era  black & grey oakland raiders 9fifty caps and hats",28.00,GBP28.00,"New Era","s/m |m/l","Black & Grey",http://www.schuh.co.uk/accessories/caps-and-hats/caps/new-era-oakland-raiders-9fifty-black-and-grey-cap/7300047170/
3097073225,7310047070,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=3097073225&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/731004/7310047070_main.jpg,11.99,"Get ahead of the game with the New Era Ostravize Oakland Raiders 9FIFTY snapback. This all black cap features embroidered Oakland Raiders insignia and a mesh rear panel for a sleek twist. Subtle branding on the left side finishes.  Polyester Oakland Raiders Logo Adjustable size See fitting video for sizing advice","accessories  new era  black oak raiders ostravize 9fifty caps and hats",28.00,GBP11.99,"New Era","s/m |m/l",Black,http://www.schuh.co.uk/accessories/caps-and-hats/caps/new-era-oak-raiders-ostravize-9fifty-black-cap/7310047070/
3163294957,7300148470,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=3163294957&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/730014/7300148470_main.jpg,13.00,"If you think your mini LA Dodgers fan is ready, New Era provide us with the My First LA 9FIFTY. The mini snapback features a navy fabric construction with a contrasting grey peak. White embroidered LA logo and branding give a fresh finish.  Fabric","accessories  new era  navy & grey my first la 9fifty caps and hats",13.00,GBP13.00,"New Era",osfm,"Navy & Grey",http://www.schuh.co.uk/accessories/caps-and-hats/caps/new-era-my-first-la-9fifty-navy-and-grey-cap/7300148470/
3093135509,7201417070,"Clothing & Accessories -> Shoe Accessories",http://www.awin1.com/pclick.php?p=3093135509&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/720141/7201417070_main.jpg,7.00,"Lacing is a fool's game so choose Synch bands for a fuss free lace-up. Pick these elasticated black laces with metal tabs to hold them in place. They're the perfect way to make your plimsolls truly individual.  Elasticated Made for 5 eyelets Not suitable for children under 3 years old Size medium","accessories  synch bands  black medium elastic shoe accessories",7.00,GBP7.00,"Synch Bands",OS,Black,http://www.schuh.co.uk/accessories/shoe-accessories/shoe-laces/synch-bands-medium-elastic-black-shoe-laces/7201417070/
3152266551,7300157370,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=3152266551&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/730015/7300157370_main.jpg,9.99,"Kids will be ahead in the style game this season as New Era downsize their successful range. The NY Yankees Pop 9FIFTY is a smart snapback design, arriving in a slick black canvas. Red team logo and branding on the left side finishes nicely.  Fabric Snapback design See fitting video for advice","accessories  new era  black & red ny yankees pop 9fifty caps and hats",23.00,GBP9.99,"New Era",youth,"Black & Red",http://www.schuh.co.uk/accessories/caps-and-hats/caps/new-era-ny-yankees-pop-9fifty-black-and-red-cap/7300157370/
3100378139,7300108970,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=3100378139&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/730010/7300108970_main.jpg,11.99,"A super hat arrives for super heads, from New Era. The Batgirl 59FIFTY Comic Girl fitted cap is all dark and mysterious, featuring a black faux-leather design with bat logo on the front. A metallic purple lining under the flat peak finishes.  Man-made Fitted design See video for fitting advice","accessories  new era  black & purple batgirl 59fifty comic girl caps and hats",30.00,GBP11.99,"New Era","7 |7 1/4 |7 1/2","Black & Purple",http://www.schuh.co.uk/accessories/caps-and-hats/caps/new-era-batgirl-59fifty-comic-girl-black-and-purple-cap/7300108970/
3122579169,7300207060,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=3122579169&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/730020/7300207060_main.jpg,11.99,"New Era give us another real smoothy with the NY Premium 59FIFTY cap with a matte black PU leather finish. This man-made cap features a subtle New York Yankees embroidered logo, and branding on the left side for a chic finish.  Man-made Fitted design See video for fitting advice","accessories  new era  black ny premium 59fifty caps and hats",35.00,GBP11.99,"New Era","6 7/8 |7 |7 1/8",Black,http://www.schuh.co.uk/accessories/caps-and-hats/caps/new-era-ny-premium-59fifty-black-cap/7300207060/
3163294961,7300238970,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=3163294961&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/730023/7300238970_main.jpg,14.99,"New Era switch up their style to bring us the NY Dash Camo 9FIFTY, a slick snapback for the new season. The multi-coloured print features black, pink, white, yellow and blue accents with embroidered white branding to finish.  Fabric Snapback design See fitting video for advice","accessories  new era  black & purple ny dash camo 9fifty caps and hats",30.00,GBP14.99,"New Era",osfm,"Black & Purple",http://www.schuh.co.uk/accessories/caps-and-hats/caps/new-era-ny-dash-camo-9fifty-black-and-purple-cap/7300238970/
3171835427,7300074370,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=3171835427&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/730007/7300074370_main.jpg,25.00,"New Era bring us the New York Snowfall Stripe Bobble hat to keep your head nice and snug in style this autumn/winter. The black and red knitted beanie hat features stripe detailing, pompom embellishment and iconic branding for an authentic finish.  Fabric","accessories  new era  red & black snowfall stripe bobble caps and hats",25.00,GBP25.00,"New Era",osfm,"Red & Black",http://www.schuh.co.uk/accessories/caps-and-hats/beanie-hats/new-era-snowfall-stripe-bobble-navy-and-red-beanie-hat/7300074370/
3163950871,7590133560,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=3163950871&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/759013/7590133560_main.jpg,90.00,"Protect your little girl from the cold with the Adirondack Boxed Set from UGG Australia. Featuring matching man-made pink hat and mittens, NANO-TEX technology protects against light showers. A faux-fur and fabric lining and real shearling trims finish.  Man-made  NANO-TEX technology  Faux fur & fabric lining  Shearling trims","accessories  ugg australia  pink adirondack boxed set caps and hats",90.00,GBP90.00,"Ugg Australia",2|4,Pink,http://www.schuh.co.uk/accessories/caps-and-hats/hats/ugg-australia-adirondack-boxed-set-pink-hat/7590133560/
3119631573,7300053270,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=3119631573&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/730005/7300053270_main.jpg,16.99,"Goofy by name and character, we're loving New Era's 9FIFTY snapback cap making a nod to one of our favourite Disney characters. The burgandy cap features a black peak with a red underlay and an emrboidered Goofy face on the front.","accessories  new era  burgundy disney goofy 9fifty caps and hats",30.00,GBP16.99,"New Era","s/m |m/l",Burgundy,http://www.schuh.co.uk/accessories/caps-and-hats/caps/new-era-disney-goofy-9fifty-burgundy-cap/7300053270/
3171835439,7300255870,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=3171835439&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/730025/7300255870_main.jpg,30.00,"We love Disney at the best of times and the Daisy Pop Face 9FIFTY is just another excuse to have more of it in our wardrobes. The denim snapback features embroidered Daisy Duck faces and pink detailing for a cute and fresh finish.  Fabric  Snapback design See video for fitting advice","accessories  new era  navy daisy pop face 9fifty caps and hats",30.00,GBP30.00,"New Era",osfm,Navy,http://www.schuh.co.uk/accessories/caps-and-hats/caps/new-era-daisy-pop-face-9fifty-navy-cap/7300255870/
3136681097,7300267970,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=3136681097&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/730026/7300267970_main.jpg,9.99,"Update your look with a street edge with this adjustable cap from New Era. The NY Metal Badge Trucker arrives in black cotton, with a metallic gold team logo on the front and a rear mesh panel for a sleek finish.  Cotton Mesh panels Adjustable size See fitting video for sizing advice","accessories  new era  black & gold ny metal badge trucker caps and hats",20.00,GBP9.99,"New Era",osfm,"Black & Gold",http://www.schuh.co.uk/accessories/caps-and-hats/caps/new-era-ny-metal-badge-trucker-black-and-gold-cap/7300267970/
3171835433,7300237070,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=3171835433&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/730023/7300237070_main.jpg,30.00,"Things are getting lacy around here as New Era bring us the Atlanta Braves Snap A Lace 9FIFTY snapback. This black embroidered cap features subtle team logo on the front and branding to the left hand side for a cute finish.  Fabric Snapback design See video for fitting advice","accessories  new era  black atlanta snap a lace 9fifty caps and hats",30.00,GBP30.00,"New Era",osfm,Black,http://www.schuh.co.uk/accessories/caps-and-hats/caps/new-era-atlanta-snap-a-lace-9fifty-black-cap/7300237070/
758447301,7300083070,"Clothing & Accessories -> Clothing Accessories -> Hats",http://www.awin1.com/pclick.php?p=758447301&a=166012&m=2044,http://d2ob0iztsaxy5v.cloudfront.net/product/730008/7300083070_main.jpg,11.99,"Bring out the animal in you with the help of New Era. The 9FIFTY classic snapback arrives dressed in burgundy fabric with NY Yankee insignia on the front. Leopard print moleskin material dresses the peak and New Era flag logo appears on the side panel.","accessories  new era  red ny yankees leopard 9fifty caps and hats",25.00,GBP11.99,"New Era",osfm,Red,http://www.schuh.co.uk/accessories/caps-and-hats/caps/new-era-ny-yankees-leopard-9fifty-red-cap/7300083070/
