aw_product_id,merchant_product_id,merchant_category,aw_deep_link,merchant_image_url,aw_image_url,search_price,description,product_name,display_price,brand_name,merchant_deep_link
3064019287,P116503,"DEFAUT > Crew-neck Sweaters",http://www.awin1.com/pclick.php?p=3064019287&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/pull-tricolore-bleu-rod-billtornade-bleu-laine-pulls-col-rond-116503_0.jpg?sw=600,http://images.productserve.com/preview/7/5687/87/92/3064019287.jpg,65.50,"Rod Blue, Black and Red Sweater by Billtornade - Regular fit - Round neck - Tucked ribbed edges on collar, cuffs and bottom of sweater - Burgundy collar with black around bottom of sweater - 100% merino wool","Rod Blue, Black and Red Sweater",GBP65.50,BILLTORNADE,http://tracking.lengow.com/shortUrl/402-68684-P116503/
3166405531,P187249,"DEFAUT > Hoodies",http://www.awin1.com/pclick.php?p=3166405531&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/hoody-details-poche-gris-hugo-hugo-boss-gris-coton-sweats-a-capuche-187249_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/31/55/3166405531.jpg,77.00,"Zip fastening - Logo on lower hem - Block colour sweater - Kangaroo pockets - Ribbed - Soft to the touch - 100% cotton","Grey Pocket Hoody",GBP77.00,"Hugo - Hugo Boss",http://tracking.lengow.com/shortUrl/402-68684-P187249/
3081713865,P163369,"DEFAUT > Crew-neck Sweaters",http://www.awin1.com/pclick.php?p=3081713865&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/pull-bleu-mariniere-graphique-roberto-collina-bleu-laine-pulls-col-rond-163369_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/65/38/3081713865.jpg,44.10,"Graphique Navy Sailor-Style Sweater by Roberto Collina - Round neck - Classic sleeves - Simple knit - Tucked ribbed edges - Ecru and navy graphic stripes - 70% extra-fine merino wool - 30% silk - Made in Italy","Graphique Navy Sailor-Style Sweater",GBP44.10,"ROBERTO COLLINA",http://tracking.lengow.com/shortUrl/402-68684-P163369/
3064024875,P49337,"DEFAUT > Crew-neck Sweaters",http://www.awin1.com/pclick.php?p=3064024875&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/pull-gris-bellerose-gris-laine-pulls-col-rond-49337_0.jpg?sw=600,http://images.productserve.com/preview/7/5687/75/48/3064024875.jpg,45.00,"Attle grey sweater by BELLEROSE -  - Slim fit -  - Dark grey-marl fabric -  - 54% mohair 33% nylon 13% wool","Attle Grey Sweater",GBP45.00,BELLEROSE,http://tracking.lengow.com/shortUrl/402-68684-P49337/
3064017035,P109757,"DEFAUT > Shawl-collar Sweaters",http://www.awin1.com/pclick.php?p=3064017035&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/pull-col-chale-noir-chine-armani-collezioni-noir-laine-pulls-col-chale-109757_0.jpg?sw=600,http://images.productserve.com/preview/7/5687/35/70/3064017035.jpg,133.00,"Black Shawl-Collar Sweater by Armani Collezioni - Regular fit - Shawl collar - Beautifully soft sweater made of sheep's wool and alpaca wool - Black sweater with white flecks - 54% alpaca wool, 32% sheep's wool, 14% polyamide","Black Shawl-Collar Sweater",GBP133.00,"ARMANI COLLEZIONI",http://tracking.lengow.com/shortUrl/402-68684-P109757/
3064029183,P93115,"DEFAUT > Crew-neck Sweaters",http://www.awin1.com/pclick.php?p=3064029183&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/sweat-raye-bleu-bill-stripe-marc-by-marc-jacobs-bleu-coton-pulls-col-rond-93115_0.jpg?sw=600,http://images.productserve.com/preview/7/5687/83/91/3064029183.jpg,81.00,"Bill Stripe Blue Striped Sweater by MARC BY MARC JACOBS -  - Regular fit -  - Round neck -  - Pique cotton sweater with red, black and blue stripes -  - 100% cotton","Bill Stripe Blue Striped Sweater",GBP81.00,"MARC BY MARC JACOBS",http://tracking.lengow.com/shortUrl/402-68684-P93115/
3064027607,P82331,"DEFAUT > Shorts",http://www.awin1.com/pclick.php?p=3064027607&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/short-grapeyard-bordeaux-ontour-bordeaux-coton-shorts-82331_0.jpg?sw=600,http://images.productserve.com/preview/7/5687/07/76/3064027607.jpg,27.50,"Grapeyard Burgundy Shorts by Ontour - Fitted cut - Single button on waistband with belt loops - Zipped fly - Buttoned coin pocket - 2 diagonal side pockets - 2 buttoned back pockets - Colour: burgundy with used-look black print - Width at bottom of shorts: 26cm - 100% cotton","Grapeyard Burgundy Shorts",GBP27.50,ONTOUR,http://tracking.lengow.com/shortUrl/402-68684-P82331/
3149986965,P180661,"DEFAUT > Crew-neck Sweaters",http://www.awin1.com/pclick.php?p=3149986965&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/pull-torsade-irlandais-bleu-marine-armor-lux-bleu-laine-pulls-col-rond-180661_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/65/69/3149986965.jpg,80.50,"Round collar sweater - Classic sleeves - Logo on lower hem - Cable knit - Ribbed - 100% pure virgin wool","Irish Cable Knit Navy Sweater",GBP80.50,"ARMOR LUX",http://tracking.lengow.com/shortUrl/402-68684-P180661/
3097098483,P165876,"DEFAUT > Shorts",http://www.awin1.com/pclick.php?p=3097098483&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/short-sable-woolrich-beige-coton-shorts-165876_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/83/84/3097098483.jpg,35.50,"Shorts with zipped fly - Buttoned back pockets - Piped back pockets - Classic turn-ups - Back pocket with log","Sand Shorts",GBP35.50,WOOLRICH,http://tracking.lengow.com/shortUrl/402-68684-P165876/
3097098253,P148798,"DEFAUT > Bermuda Shorts",http://www.awin1.com/pclick.php?p=3097098253&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/bermuda-beige-print-all-over-ontour-beige-coton-bermudas-148798_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/53/82/3097098253.jpg,26.00,"Bermuda shorts with zipped fly - Buttoned back pockets - 5 pockets - 5 belt loops - Pattern all over - Waistband logo - Width at ankle: 22cm - 100% cotton","Beige Print Bermuda Shorts",GBP26.00,ONTOUR,http://tracking.lengow.com/shortUrl/402-68684-P148798/
3084676913,P142917,"DEFAUT > Crew-neck Sweaters",http://www.awin1.com/pclick.php?p=3084676913&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/pull-rouge-logo-knowledge-cotton-apparel-rouge-coton-pulls-col-rond-142917_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/13/69/3084676913.jpg,55.30,"Round neck  - Classic sleeves - Chest logo - Waffle knit - Tucked ribbed edges - 100% organic cotton","Logo Red Sweater",GBP55.30,"KNOWLEDGE COTTON APPAREL",http://tracking.lengow.com/shortUrl/402-68684-P142917/
3064026695,P76551,"DEFAUT > Bermuda Shorts",http://www.awin1.com/pclick.php?p=3064026695&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/76551_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/95/66/3064026695.jpg,65.50,"Tatter Sall Rugger Red Checked Bermuda Shorts by Giant Rugger -  Regular fit -  White cotton Bermuda shorts check pattern in lines of red and blue -  Upturned near calf -  Button-fastened fly -  4 pockets -  100% cotton","Tatter Sall Rugger Red Checked Bermuda Shorts",GBP65.50,"GANT RUGGER",http://tracking.lengow.com/shortUrl/402-68684-P76551/
3186340307,P200079,"DEFAUT > Overnight Bags",http://www.awin1.com/pclick.php?p=3186340307&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/sac-weekend-48h-en-cuir-taupe-melindagloss-beige-sacs-week-end-200079_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/07/03/3186340307.jpg,375.20,"Handheld weekend holdall - Shoulder weekend holdall - Zip fastening - Inner pocket - Removable strap - Adjustable strap - Side logo - 54x25x25cm - 100% light taupe calfskin leather","48h Taupe Leather Weekend Holdall",GBP375.20,MELINDAGLOSS,http://tracking.lengow.com/shortUrl/402-68684-P200079/
3064027329,P80670,"DEFAUT > Shoulder Bags",http://www.awin1.com/pclick.php?p=3064027329&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/sac-21h-bleu-en-cuir-et-toile-leon-flam-bleu-sacs-bandouliere-80670_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/29/73/3064027329.jpg,221.00,"21h Bag Blue, leather and canvas LEON FLAM - Shape is inspired by pilots' helmet-carrier bags  - Made of strong cotton canvas  - Full grain leather handles - Fabric shoulder strap  - Made exclusively in France and Portugal","21h bag Blue, leather and canvas",GBP221.00,"LEON FLAM",http://tracking.lengow.com/shortUrl/402-68684-P80670/
3157691207,P189216,"DEFAUT > Overnight Bags",http://www.awin1.com/pclick.php?p=3157691207&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/sac-48h-en-cuir-noir-leon-flam-noir-sacs-week-end-189216_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/07/12/3157691207.jpg,436.00,"Hand held duffle bag - Shoulder held dufle bag - Zip fastening - Inside pocket - Removable shoulder strap - Adjustable shoulder strap - Logo on the front - 50 x 30 x 24 cm - 100% leather","48h bag, black leather",GBP436.00,"LEON FLAM",http://tracking.lengow.com/shortUrl/402-68684-P189216/
3191870837,P208634,"DEFAUT > Backpacks",http://www.awin1.com/pclick.php?p=3191870837&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/sac-a-dos-16l-jaune-kanken-fjall-raven-jaune-sacs-a-dos-208634_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/37/08/3191870837.jpg,63.00,"Zip-fastened rucksack - Front pocket - Zipped pocket - Adjustable strap - Logo on front - Adjustable straps allowing for handheld option - 38 x 27 x 13cm - 16 litres - 300g - Highly resistant nylon","Kanken Yellow 16L Rucksack",GBP63.00,,http://tracking.lengow.com/shortUrl/402-68684-P208634/
3128796309,P179895,"DEFAUT > Tablet Cases",http://www.awin1.com/pclick.php?p=3128796309&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/housse-tablette-noir-graffiti-logo-marc-by-marc-jacobs-noir-polyester-housses-tablette-179895_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/09/63/3128796309.jpg,52.50,"Hard tablet case - Elastic fastening - 18 x 25cm - 100% polyester","Graffiti Logo Black Tablet Case",GBP52.50,"MARC BY MARC JACOBS",http://tracking.lengow.com/shortUrl/402-68684-P179895/
3179608681,P197739,"DEFAUT > Wallets",http://www.awin1.com/pclick.php?p=3179608681&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/portefeuille-bfold-print-noir-paul-smith-accessory-noir-portefeuilles-197739_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/81/86/3179608681.jpg,139.00,"Wallet with note compartment - Wallet with card compartment - Logo on exterior - 100% leather - Made in Italy","Bfold Black Print Wallet",GBP139.00,"PAUL SMITH ACCESSORY",http://tracking.lengow.com/shortUrl/402-68684-P197739/
3191701559,P179700,"DEFAUT > Tablet Cases",http://www.awin1.com/pclick.php?p=3191701559&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/housse-bleu-nuit-pour-tablette-marc-by-marc-jacobs-bleu-housses-tablette-179700_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/59/15/3191701559.jpg,46.90,"Rigid tablet case - Elasticated opening - Midnight-blue padded case - Black leather lining - Pen slots and removable stylus - 21 x 15 x 2cm - Fabric and leather","Midnight Blue Tablet Case",GBP46.90,"MARC BY MARC JACOBS",http://tracking.lengow.com/shortUrl/402-68684-P179700/
3166405493,P181708,"DEFAUT > Formal Trousers",http://www.awin1.com/pclick.php?p=3166405493&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/pantalon-flanelle-noir-jim-billtornade-noir-pantalons-classiques-181708_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/93/54/3166405493.jpg,105.00,"Straight cut classic trousers - Stretch fabric - Zip fastening - Button back pockets - 96% wool 4% elastane","Jim Black Flannel Trousers",GBP105.00,BILLTORNADE,http://tracking.lengow.com/shortUrl/402-68684-P181708/
3109549135,P179320,"DEFAUT > Formal Trousers",http://www.awin1.com/pclick.php?p=3109549135&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/pantalon-lucas-bleu-gris-menlook-label-bleu-coton-pantalons-classiques-179320_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/35/91/3109549135.jpg,31.50,"Slim cut classic trousers - Stretch canvas - Button fastening - Buttoned rear pocketes - Piped rear pockets - Width at ankle:  18cm - 98% cotton, 2% spandex - Made in Portugal","LUCAS Blue-Grey Trousers",GBP31.50,"MENLOOK LABEL",http://tracking.lengow.com/shortUrl/402-68684-P179320/
3145770063,P174462,"DEFAUT > Backpacks",http://www.awin1.com/pclick.php?p=3145770063&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/sac-a-dos-grand-format-multicolore-hans-sandqvist-multicolore-toile-sacs-a-dos-174462_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/63/00/3145770063.jpg,134.00,"Backpack with flap fastening - Pocket on top - Adjustable straps - Computer compartment - Back reinforcement - Logo on the front - Can take an 16-inch computer - 38 x 20 x 26 cm - Turquoise -","Hans Large Format Multicolour Backpack",GBP134.00,SANDQVIST,http://tracking.lengow.com/shortUrl/402-68684-P174462/
3182161467,P202295,"DEFAUT > Shawl-collar Sweaters",http://www.awin1.com/pclick.php?p=3182161467&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/pull-col-chale-coton-et-cachemire-beige-swbastia-celio-club-beige-pulls-col-chale-202295_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/67/14/3182161467.jpg,32.90,"Shawl-collar sweater - Classic sleeves -  - Simple weave -  - Ribbed -  - Soft feel -  - 95% cotton 5% cashmere","Swbastia Cotton and Cashmere Shawl-collar beige Sweater",GBP32.90,"CELIO CLUB",http://tracking.lengow.com/shortUrl/402-68684-P202295/
3191702139,P219554,"Accessories > Gift Cards",http://www.awin1.com/pclick.php?p=3191702139&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/150-menlook-virtual-gift-card-menlook-blanc-cartes-cadeaux-219554_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/39/21/3191702139.jpg,150.00,"For your friends and family, the Menlook Gift Card is the ideal last minute gift. Once your order is approved, your gift card will be immediately sent to you by email. You'll then be able to either forward it or print it.&nbsp; -  -  Menlook Gift Cards are valid for a year and can be used in combination with any other offer on our website.","£150 Menlook Virtual Gift Card",GBP150.00,MENLOOK,http://tracking.lengow.com/shortUrl/402-68684-P219554/
3157691403,P196743,"DEFAUT > Hoodies",http://www.awin1.com/pclick.php?p=3157691403&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/hoody-kobe-navy-menlook-label-bleu-coton-sweats-a-capuche-196743_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/03/14/3157691403.jpg,32.90,"Zipped fastening  - Colour block sweater  - Ribbed - Side pockets  - 52% cotton 48% polyester","Hoody KOBE navy",GBP32.90,"MENLOOK LABEL",http://tracking.lengow.com/shortUrl/402-68684-P196743/
3191701905,P202452,"DEFAUT > Formal Jacket",http://www.awin1.com/pclick.php?p=3191701905&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/veste-de-blazer-noire-zero-pas-opera-selected-noir-vestes-formelles-202452_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/05/19/3191701905.jpg,49.80,"Fitted smart suit jacket - Lined - Shawl collar - 1-button fastening - Double back vents - Piped pockets - Inner pocket - Buttoned cuffs - 63% polyester 34% viscose 3% elastane - Lining: 100% polyester","Zero Pas Opéra Black Blazer",GBP49.80,SELECTED,http://tracking.lengow.com/shortUrl/402-68684-P202452/
3168444669,P188845,"DEFAUT > Crew-neck Sweaters",http://www.awin1.com/pclick.php?p=3168444669&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/pull-laine-chevrons-navy-la-panoplie-bleu-laine-pulls-col-rond-188845_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/69/46/3168444669.jpg,55.00,"Round collar sweater - Classic sleeves - Twisted knit - Ribbed - 70% acrylic 30% wool - Made in Italy","Navy Chevron Wool Sweater",GBP55.00,"LA PANOPLIE",http://tracking.lengow.com/shortUrl/402-68684-P188845/
3182161025,P185773,"DEFAUT > Reefer Jackets",http://www.awin1.com/pclick.php?p=3182161025&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/caban-cuir-noir-passe-schott-nyc-noir-cabans-185773_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/25/10/3182161025.jpg,317.00,"Button-up pea coat - Asymmetric fastening pea coat - Suit collar - Piped pockets - Inner pocket - Logo on lower hem - 100% leather","Black Leather Pea Coat",GBP317.00,"SCHOTT NYC",http://tracking.lengow.com/shortUrl/402-68684-P185773/
3149986627,P173990,"Events > Sale",http://www.awin1.com/pclick.php?p=3149986627&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/blouson-cire-vert-col-en-peau-lainee-melindagloss-vert-polyester-blousons-173990_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/27/66/3149986627.jpg,321.60,"Water-resistant jacket - Fur collar - Zip fastening - Zip pockets - Inner pockets - Button cuffs - Zip cuffs - Raglan sleeves - 80% polyester 20% polyurethane - Lining: 100% viscose - Grey leathr-out fur collar - Made in Portugal","Wax Green Jacket with Leather-Out Fur Collar",GBP321.60,MELINDAGLOSS,http://tracking.lengow.com/shortUrl/402-68684-P173990/
3149986973,P180677,"DEFAUT > Crew-neck Sweaters",http://www.awin1.com/pclick.php?p=3149986973&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/pull-militaire-bleu-marine-patch-marron-armor-lux-bleu-laine-pulls-col-rond-180677_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/73/69/3149986973.jpg,77.00,"Round collar sweater - Classic sleeves - Logo on lower hem - Elbow panelling - Shoulder panelling - Ribbed - 100% pure virgin wool","Navy Military Sweater with Brown Patch",GBP77.00,"ARMOR LUX",http://tracking.lengow.com/shortUrl/402-68684-P180677/
3092531279,P165888,"DEFAUT > Shorts",http://www.awin1.com/pclick.php?p=3092531279&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/short-marine-woolrich-bleu-coton-shorts-165888_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/79/12/3092531279.jpg,35.50,"Zipped fly  - Rear buttoned pockets - Piped rear pockets - Turn-ups - Logo on rear pocket - Width at bottom of leg: 26cm - 100% cotton","Navy Shorts",GBP35.50,WOOLRICH,http://tracking.lengow.com/shortUrl/402-68684-P165888/
3109549119,P174908,"DEFAUT > Caps",http://www.awin1.com/pclick.php?p=3109549119&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/snapback-nyc-navy-new-era-bleu-canvas-casquettes-174908_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/19/91/3109549119.jpg,24.00,"6 panel baseball cap - Block colour - Ventilation holes - Rigid baseball cap - White NY logo sewn onto front","Navy NYC Snapback Baseball Cap",GBP24.00,"NEW ERA",http://tracking.lengow.com/shortUrl/402-68684-P174908/
3066249279,P129755,"DEFAUT > Wallets",http://www.awin1.com/pclick.php?p=3066249279&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/portefeuille-la-panoplie-x-veja-cuir-camel-la-panoplie-camel-cuir-portefeuilles-129755_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/79/92/3066249279.jpg,54.60,"La Panoplie x Veja Camel Leather Wallet by La Panoplie - Note compartment - Change compartment - Receipt compartment - Card compartment - Inside logo - Press stud on the front - Bicolour - Khaki exterior, camel interior -  Cord with two snaphooks on either end made of beige and navy woven leather - 50% canvas cotton - 50% vegetable-tanned leather - Made in Brazil","La Panoplie x Veja Camel Leather Wallet",GBP54.60,"LA PANOPLIE",http://tracking.lengow.com/shortUrl/402-68684-P129755/
3064027605,P82324,"DEFAUT > Shorts",http://www.awin1.com/pclick.php?p=3064027605&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/short-grapeyard-kaki-ontour-kaki-coton-shorts-82324_0.jpg?sw=600,http://images.productserve.com/preview/7/5687/05/76/3064027605.jpg,27.50,"Grapeyard Khaki Shorts by Ontour - Fitted cut - Width at bottom of shorts: 27 cm - Khaki cotton Bermuda shorts with dark green leaf pattern - Zipped fly with brown button fastening - 5 pockets - Beige leather label sewn on the back - Belt loops - 100% cotton","Grapeyard Khaki Shorts",GBP27.50,ONTOUR,http://tracking.lengow.com/shortUrl/402-68684-P82324/
3191701967,P205367,"DEFAUT > Raincoats",http://www.awin1.com/pclick.php?p=3191701967&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/impermeable-jaune-jacket-rains-jaune-impermeables-205367_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/67/19/3191701967.jpg,63.00,"Water-resistant waterproof jacket - High neck - Unlined - Button fastening - Piped pockets - Buttoned cuffs - 50% polyester 50% polyurethane","Yellow Waterproof Jacket",GBP63.00,RAINS,http://tracking.lengow.com/shortUrl/402-68684-P205367/
3082891495,P164702,"DEFAUT > Formal Trousers",http://www.awin1.com/pclick.php?p=3082891495&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/pantalon-de-costume-acorn-noir-selected-noir-polyester-pantalons-classiques-164702_0.jpg?sw=600,http://images.productserve.com/preview/7/5687/95/14/3082891495.jpg,30.00,"Straight cut Classic Trousers - Clasic canvas - Zipped fly - Buttone back pockets - Welt back pockets - Calf width: 18 cm - 77% Polyester, 23% viscose","Acorn black suit trousers",GBP30.00,SELECTED,http://tracking.lengow.com/shortUrl/402-68684-P164702/
3064026801,P76950,"DEFAUT > Bermuda Shorts",http://www.awin1.com/pclick.php?p=3064026801&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/bermuda-rimbi-camo-bellerose-marron-coton-bermudas-76950_0.jpg?sw=600,http://images.productserve.com/preview/7/5687/01/68/3064026801.jpg,51.50,"Rimbi Camo Bermuda Shorts by Bellerose - Regular fit - Cotton Bermuda shorts with khaki, brown and beige camouflage print - Zipped fly with single black button - Width at bottom of leg: 24.5  cm - 4 pockets - Belt loops","Rimbi Camo Bermuda Shorts",GBP51.50,BELLEROSE,http://tracking.lengow.com/shortUrl/402-68684-P76950/
3064020865,P125168,"DEFAUT > Crew-neck Sweaters",http://www.awin1.com/pclick.php?p=3064020865&a=166012&m=5687,http://demandware.edgesuite.net/sits_pod28/dw/image/v2/AAKE_PRD/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1421020356751/images/original/125168_1.jpg?sw=600,http://images.productserve.com/preview/7/5687/65/08/3064020865.jpg,40.50,"Envergure Blue Striped Wool Sweater by Tigersushi Furs - Round neck - Classic sleeves - Simple knit","Envergure Blue Striped Wool Sweater",GBP40.50,"TIGERSUSHI FURS",http://tracking.lengow.com/shortUrl/402-68684-P125168/
